UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,GS,GS CANDIDATE,GS CANDIDATE GENDER,GS CANDIDATE AGE,GS VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,VERIFY_ISSUED
P.138_N.22_138/22/03_5,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/03,BUKIT GEDONG,SEKOLAH KEBANGSAAN SERI BANDAR,5,445,MCA,ERIC CHOO WEI SERN,MALE,,41,DAP,KHOO POAY TIONG,MALE,,400,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,4,,,,,,445,0,0,TRUE
P.138_N.22_138/22/04_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/04,BANDAR KABA,SEKOLAH MENENGAH KEBANGSAAN ST. FRANCIS,1,214,MCA,ERIC CHOO WEI SERN,MALE,,32,DAP,KHOO POAY TIONG,MALE,,170,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,7,,,,,,209,5,0,TRUE
P.138_N.22_138/22/04_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/04,BANDAR KABA,SEKOLAH MENENGAH KEBANGSAAN ST. FRANCIS,2,522,MCA,ERIC CHOO WEI SERN,MALE,,65,DAP,KHOO POAY TIONG,MALE,,447,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,7,,,,,,519,3,0,TRUE
P.138_N.22_138/22/04_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/04,BANDAR KABA,SEKOLAH MENENGAH KEBANGSAAN ST. FRANCIS,3,496,MCA,ERIC CHOO WEI SERN,MALE,,85,DAP,KHOO POAY TIONG,MALE,,404,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,7,,,,,,496,0,0,TRUE
P.138_N.22_138/22/05_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/05,BANDAR HILIR TENGAH,SEKOLAH MENENGAH KEBANGSAAN INFANT JESUS CONVENT,1,255,MCA,ERIC CHOO WEI SERN,MALE,,38,DAP,KHOO POAY TIONG,MALE,,207,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,2,,,,,,247,8,0,TRUE
P.138_N.22_138/22/05_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/05,BANDAR HILIR TENGAH,SEKOLAH MENENGAH KEBANGSAAN INFANT JESUS CONVENT,2,517,MCA,ERIC CHOO WEI SERN,MALE,,40,DAP,KHOO POAY TIONG,MALE,,465,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,8,,,,,,513,4,0,TRUE
P.138_N.22_138/22/05_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/05,BANDAR HILIR TENGAH,SEKOLAH MENENGAH KEBANGSAAN INFANT JESUS CONVENT,3,515,MCA,ERIC CHOO WEI SERN,MALE,,29,DAP,KHOO POAY TIONG,MALE,,483,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,515,0,0,TRUE
P.138_N.22_138/22/06_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/06,LORONG PANJANG,SEKOLAH JENIS KEBANGSAAN (CINA) PAY FONG 2,1,255,MCA,ERIC CHOO WEI SERN,MALE,,75,DAP,KHOO POAY TIONG,MALE,,164,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,11,,,,,,250,5,0,TRUE
P.138_N.22_138/22/06_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/06,LORONG PANJANG,SEKOLAH JENIS KEBANGSAAN (CINA) PAY FONG 2,2,448,MCA,ERIC CHOO WEI SERN,MALE,,83,DAP,KHOO POAY TIONG,MALE,,361,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,2,,,,,,446,2,0,TRUE
P.138_N.22_138/22/06_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/06,LORONG PANJANG,SEKOLAH JENIS KEBANGSAAN (CINA) PAY FONG 2,3,456,MCA,ERIC CHOO WEI SERN,MALE,,75,DAP,KHOO POAY TIONG,MALE,,370,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,4,,,,,,449,7,0,TRUE
P.138_N.22_138/22/06_4,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/06,LORONG PANJANG,SEKOLAH JENIS KEBANGSAAN (CINA) PAY FONG 2,4,461,MCA,ERIC CHOO WEI SERN,MALE,,74,DAP,KHOO POAY TIONG,MALE,,381,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,458,3,0,TRUE
P.138_N.22_138/22/06_5,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/06,LORONG PANJANG,SEKOLAH JENIS KEBANGSAAN (CINA) PAY FONG 2,5,444,MCA,ERIC CHOO WEI SERN,MALE,,88,DAP,KHOO POAY TIONG,MALE,,350,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,5,,,,,,443,1,0,TRUE
P.138_N.22_138/22/07_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/07,KG BANDAR HILIR,SEKOLAH KEBANGSAAN CONVENT INFANT JESUS 2,1,221,MCA,ERIC CHOO WEI SERN,MALE,,41,DAP,KHOO POAY TIONG,MALE,,174,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,2,,,,,,217,4,0,TRUE
P.138_N.22_138/22/07_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/07,KG BANDAR HILIR,SEKOLAH KEBANGSAAN CONVENT INFANT JESUS 2,2,406,MCA,ERIC CHOO WEI SERN,MALE,,53,DAP,KHOO POAY TIONG,MALE,,345,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,401,4,1,TRUE
P.138_N.22_138/22/07_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/07,KG BANDAR HILIR,SEKOLAH KEBANGSAAN CONVENT INFANT JESUS 2,3,407,MCA,ERIC CHOO WEI SERN,MALE,,42,DAP,KHOO POAY TIONG,MALE,,363,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,2,,,,,,407,0,0,TRUE
P.138_N.22_138/22/07_4,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/07,KG BANDAR HILIR,SEKOLAH KEBANGSAAN CONVENT INFANT JESUS 2,4,431,MCA,ERIC CHOO WEI SERN,MALE,,46,DAP,KHOO POAY TIONG,MALE,,379,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,6,,,,,,431,0,0,TRUE
P.138_N.22_138/22/07_5,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/07,KG BANDAR HILIR,SEKOLAH KEBANGSAAN CONVENT INFANT JESUS 2,5,397,MCA,ERIC CHOO WEI SERN,MALE,,47,DAP,KHOO POAY TIONG,MALE,,347,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,1,,,,,,395,2,0,TRUE
P.138_N.22_138/22/08_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/08,MELAKA RAYA,SEKOLAH KEBANGSAAN CONVENT INFANT JESUS 1,1,297,MCA,ERIC CHOO WEI SERN,MALE,,17,DAP,KHOO POAY TIONG,MALE,,277,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,2,,,,,,296,1,0,TRUE
P.138_N.22_138/22/09_7,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/09,PERKAMPUNGAN PORTUGIS,SEKOLAH MENENGAH KEBANGSAAN CANOSSA CONVENT,7,283,MCA,ERIC CHOO WEI SERN,MALE,,46,DAP,KHOO POAY TIONG,MALE,,226,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,4,,,,,,276,7,0,TRUE
P.138_N.22_138/22/09_8,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/09,PERKAMPUNGAN PORTUGIS,SEKOLAH MENENGAH KEBANGSAAN CANOSSA CONVENT,8,578,MCA,ERIC CHOO WEI SERN,MALE,,60,DAP,KHOO POAY TIONG,MALE,,511,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,574,4,0,TRUE
P.138_N.22_138/22/09_9,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/09,PERKAMPUNGAN PORTUGIS,SEKOLAH MENENGAH KEBANGSAAN CANOSSA CONVENT,9,535,MCA,ERIC CHOO WEI SERN,MALE,,31,DAP,KHOO POAY TIONG,MALE,,497,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,5,,,,,,533,2,0,TRUE
P.138_N.22_138/22/10_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/10,UJONG PASIR PANTAI,SEKOLAH MENENGAH KEBANGSAAN CANOSSA CONVENT,1,194,MCA,ERIC CHOO WEI SERN,MALE,,38,DAP,KHOO POAY TIONG,MALE,,149,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,190,4,0,TRUE
P.138_N.22_138/22/10_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/10,UJONG PASIR PANTAI,SEKOLAH MENENGAH KEBANGSAAN CANOSSA CONVENT,2,458,MCA,ERIC CHOO WEI SERN,MALE,,56,DAP,KHOO POAY TIONG,MALE,,397,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,456,2,0,TRUE
P.138_N.22_138/22/10_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/10,UJONG PASIR PANTAI,SEKOLAH MENENGAH KEBANGSAAN CANOSSA CONVENT,3,485,MCA,ERIC CHOO WEI SERN,MALE,,34,DAP,KHOO POAY TIONG,MALE,,448,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,1,,,,,,483,2,0,TRUE
P.138_N.22_138/22/10_4,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/10,UJONG PASIR PANTAI,SEKOLAH MENENGAH KEBANGSAAN CANOSSA CONVENT,4,479,MCA,ERIC CHOO WEI SERN,MALE,,26,DAP,KHOO POAY TIONG,MALE,,450,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,479,0,0,TRUE
P.138_N.22_138/22/10_5,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/10,UJONG PASIR PANTAI,SEKOLAH MENENGAH KEBANGSAAN CANOSSA CONVENT,5,462,MCA,ERIC CHOO WEI SERN,MALE,,16,DAP,KHOO POAY TIONG,MALE,,441,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,2,,,,,,459,3,0,TRUE
P.138_N.22_138/22/10_6,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.22,BANDAR HILIR,138/22/10,UJONG PASIR PANTAI,SEKOLAH MENENGAH KEBANGSAAN CANOSSA CONVENT,6,471,MCA,ERIC CHOO WEI SERN,MALE,,13,DAP,KHOO POAY TIONG,MALE,,453,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,4,,,,,,470,1,0,TRUE
P.138_N.23_138/23/01_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/01,UJONG PASIR DARAT,SEKOLAH KEBANGSAAN UJONG PASIR,1,228,MCA,ERIC CHOO WEI SERN,MALE,,46,DAP,KHOO POAY TIONG,MALE,,175,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,2,,,,,,223,5,0,TRUE
P.138_N.23_138/23/01_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/01,UJONG PASIR DARAT,SEKOLAH KEBANGSAAN UJONG PASIR,2,484,MCA,ERIC CHOO WEI SERN,MALE,,109,DAP,KHOO POAY TIONG,MALE,,364,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,2,,,,,,475,8,1,TRUE
P.138_N.23_138/23/01_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/01,UJONG PASIR DARAT,SEKOLAH KEBANGSAAN UJONG PASIR,3,475,MCA,ERIC CHOO WEI SERN,MALE,,110,DAP,KHOO POAY TIONG,MALE,,352,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,8,,,,,,470,5,0,TRUE
P.138_N.23_138/23/01_4,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/01,UJONG PASIR DARAT,SEKOLAH KEBANGSAAN UJONG PASIR,4,449,MCA,ERIC CHOO WEI SERN,MALE,,96,DAP,KHOO POAY TIONG,MALE,,347,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,4,,,,,,447,2,0,TRUE
P.138_N.23_138/23/01_5,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/01,UJONG PASIR DARAT,SEKOLAH KEBANGSAAN UJONG PASIR,5,454,MCA,ERIC CHOO WEI SERN,MALE,,113,DAP,KHOO POAY TIONG,MALE,,337,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,453,1,0,TRUE
P.138_N.23_138/23/02_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/02,KAMPUNG UJONG PASIR,BANGUNAN SERBAGUNA JKKK TAMAN MAY LIAN,1,259,MCA,ERIC CHOO WEI SERN,MALE,,70,DAP,KHOO POAY TIONG,MALE,,180,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,1,,,,,,251,8,0,TRUE
P.138_N.23_138/23/02_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/02,KAMPUNG UJONG PASIR,BANGUNAN SERBAGUNA JKKK TAMAN MAY LIAN,2,503,MCA,ERIC CHOO WEI SERN,MALE,,75,DAP,KHOO POAY TIONG,MALE,,422,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,1,,,,,,498,5,0,TRUE
P.138_N.23_138/23/02_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/02,KAMPUNG UJONG PASIR,BANGUNAN SERBAGUNA JKKK TAMAN MAY LIAN,3,499,MCA,ERIC CHOO WEI SERN,MALE,,41,DAP,KHOO POAY TIONG,MALE,,450,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,6,,,,,,497,2,0,TRUE
P.138_N.23_138/23/02_4,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/02,KAMPUNG UJONG PASIR,BANGUNAN SERBAGUNA JKKK TAMAN MAY LIAN,4,499,MCA,ERIC CHOO WEI SERN,MALE,,36,DAP,KHOO POAY TIONG,MALE,,459,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,498,0,1,TRUE
P.138_N.23_138/23/03_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/03,PADANG TEMU,SEKOLAH KEBANGSAAN PADANG TEMU,1,287,MCA,ERIC CHOO WEI SERN,MALE,,179,DAP,KHOO POAY TIONG,MALE,,92,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,6,,,,,,277,10,0,TRUE
P.138_N.23_138/23/03_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/03,PADANG TEMU,SEKOLAH KEBANGSAAN PADANG TEMU,2,579,MCA,ERIC CHOO WEI SERN,MALE,,293,DAP,KHOO POAY TIONG,MALE,,258,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,9,,,,,,560,19,0,TRUE
P.138_N.23_138/23/03_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/03,PADANG TEMU,SEKOLAH KEBANGSAAN PADANG TEMU,3,533,MCA,ERIC CHOO WEI SERN,MALE,,236,DAP,KHOO POAY TIONG,MALE,,264,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,8,,,,,,508,25,0,TRUE
P.138_N.23_138/23/03_4,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/03,PADANG TEMU,SEKOLAH KEBANGSAAN PADANG TEMU,4,504,MCA,ERIC CHOO WEI SERN,MALE,,219,DAP,KHOO POAY TIONG,MALE,,264,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,11,,,,,,494,0,10,TRUE
P.138_N.23_138/23/03_5,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/03,PADANG TEMU,SEKOLAH KEBANGSAAN PADANG TEMU,5,498,MCA,ERIC CHOO WEI SERN,MALE,,164,DAP,KHOO POAY TIONG,MALE,,310,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,10,,,,,,484,14,0,TRUE
P.138_N.23_138/23/04_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/04,ALAI,SEKOLAH KEBANGSAAN ALAI,1,279,MCA,ERIC CHOO WEI SERN,MALE,,204,DAP,KHOO POAY TIONG,MALE,,62,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,269,10,0,TRUE
P.138_N.23_138/23/04_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/04,ALAI,SEKOLAH KEBANGSAAN ALAI,2,591,MCA,ERIC CHOO WEI SERN,MALE,,391,DAP,KHOO POAY TIONG,MALE,,173,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,7,,,,,,571,20,0,TRUE
P.138_N.23_138/23/04_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/04,ALAI,SEKOLAH KEBANGSAAN ALAI,3,586,MCA,ERIC CHOO WEI SERN,MALE,,352,DAP,KHOO POAY TIONG,MALE,,207,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,12,,,,,,571,15,0,TRUE
P.138_N.23_138/23/04_4,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/04,ALAI,SEKOLAH KEBANGSAAN ALAI,4,560,MCA,ERIC CHOO WEI SERN,MALE,,311,DAP,KHOO POAY TIONG,MALE,,219,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,10,,,,,,540,20,0,TRUE
P.138_N.23_138/23/04_5,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/04,ALAI,SEKOLAH KEBANGSAAN ALAI,5,539,MCA,ERIC CHOO WEI SERN,MALE,,273,DAP,KHOO POAY TIONG,MALE,,244,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,8,,,,,,525,14,0,TRUE
P.138_N.23_138/23/04_6,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/04,ALAI,SEKOLAH KEBANGSAAN ALAI,6,527,MCA,ERIC CHOO WEI SERN,MALE,,269,DAP,KHOO POAY TIONG,MALE,,228,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,13,,,,,,510,17,0,TRUE
P.138_N.23_138/23/04_7,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/04,ALAI,SEKOLAH KEBANGSAAN ALAI,7,527,MCA,ERIC CHOO WEI SERN,MALE,,227,DAP,KHOO POAY TIONG,MALE,,278,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,10,,,,,,515,12,0,TRUE
P.138_N.23_138/23/04_8,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/04,ALAI,SEKOLAH KEBANGSAAN ALAI,8,531,MCA,ERIC CHOO WEI SERN,MALE,,245,DAP,KHOO POAY TIONG,MALE,,266,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,9,,,,,,520,11,0,TRUE
P.138_N.23_138/23/05_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/05,KG TELOK MAS,SEKOLAH MENENGAH KEBANGSAAN TELOK MAS,1,294,MCA,ERIC CHOO WEI SERN,MALE,,190,DAP,KHOO POAY TIONG,MALE,,80,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,11,,,,,,281,13,0,TRUE
P.138_N.23_138/23/05_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/05,KG TELOK MAS,SEKOLAH MENENGAH KEBANGSAAN TELOK MAS,2,550,MCA,ERIC CHOO WEI SERN,MALE,,307,DAP,KHOO POAY TIONG,MALE,,203,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,7,,,,,,517,33,0,TRUE
P.138_N.23_138/23/05_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/05,KG TELOK MAS,SEKOLAH MENENGAH KEBANGSAAN TELOK MAS,3,536,MCA,ERIC CHOO WEI SERN,MALE,,283,DAP,KHOO POAY TIONG,MALE,,212,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,14,,,,,,509,27,0,TRUE
P.138_N.23_138/23/05_4,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/05,KG TELOK MAS,SEKOLAH MENENGAH KEBANGSAAN TELOK MAS,4,517,MCA,ERIC CHOO WEI SERN,MALE,,277,DAP,KHOO POAY TIONG,MALE,,212,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,10,,,,,,499,18,0,TRUE
P.138_N.23_138/23/05_5,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/05,KG TELOK MAS,SEKOLAH MENENGAH KEBANGSAAN TELOK MAS,5,496,MCA,ERIC CHOO WEI SERN,MALE,,222,DAP,KHOO POAY TIONG,MALE,,236,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,14,,,,,,472,24,0,TRUE
P.138_N.23_138/23/05_6,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/05,KG TELOK MAS,SEKOLAH MENENGAH KEBANGSAAN TELOK MAS,6,480,MCA,ERIC CHOO WEI SERN,MALE,,208,DAP,KHOO POAY TIONG,MALE,,223,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,22,,,,,,453,27,0,TRUE
P.138_N.23_138/23/06_1,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/06,PERNU,SEKOLAH KEBANGSAAN PERNU,1,282,MCA,ERIC CHOO WEI SERN,MALE,,169,DAP,KHOO POAY TIONG,MALE,,91,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,3,,,,,,263,19,0,TRUE
P.138_N.23_138/23/06_2,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/06,PERNU,SEKOLAH KEBANGSAAN PERNU,2,624,MCA,ERIC CHOO WEI SERN,MALE,,323,DAP,KHOO POAY TIONG,MALE,,241,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,27,,,,,,591,33,0,TRUE
P.138_N.23_138/23/06_3,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/06,PERNU,SEKOLAH KEBANGSAAN PERNU,3,588,MCA,ERIC CHOO WEI SERN,MALE,,234,DAP,KHOO POAY TIONG,MALE,,295,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,24,,,,,,553,35,0,TRUE
P.138_N.23_138/23/06_4,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/06,PERNU,SEKOLAH KEBANGSAAN PERNU,4,592,MCA,ERIC CHOO WEI SERN,MALE,,244,DAP,KHOO POAY TIONG,MALE,,298,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,19,,,,,,561,31,0,TRUE
P.138_N.23_138/23/06_5,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/06,PERNU,SEKOLAH KEBANGSAAN PERNU,5,567,MCA,ERIC CHOO WEI SERN,MALE,,216,DAP,KHOO POAY TIONG,MALE,,308,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,20,,,,,,544,23,0,TRUE
P.138_N.23_138/23/06_6,MELAKA,NORMAL VOTE,P.138,KOTA MELAKA,N.23,TELOK MAS,138/23/06,PERNU,SEKOLAH KEBANGSAAN PERNU,6,542,MCA,ERIC CHOO WEI SERN,MALE,,182,DAP,KHOO POAY TIONG,MALE,,323,,,,,,,,,,,,,,,,,,,,,IND,GOH LEONG SAN,MALE,,22,,,,,,527,15,0,TRUE
