P.006_N.06_006/06/08_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/08,TAMAN PASU ,"SEKOLAH KEBANGSAAN SULTAN AHMAD TAJUDDIN, JITRA",3,433
P.006_N.06_006/06/08_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/08,TAMAN PASU ,"SEKOLAH KEBANGSAAN SULTAN AHMAD TAJUDDIN, JITRA",4,413
P.006_N.06_006/06/08_5,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/08,TAMAN PASU ,"SEKOLAH KEBANGSAAN SULTAN AHMAD TAJUDDIN, JITRA",5,420
P.006_N.06_006/06/08_6,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/08,TAMAN PASU ,"SEKOLAH KEBANGSAAN SULTAN AHMAD TAJUDDIN, JITRA",6,441
P.006_N.06_006/06/08_7,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/08,TAMAN PASU ,"SEKOLAH KEBANGSAAN SULTAN AHMAD TAJUDDIN, JITRA",7,513
P.006_N.06_006/06/09_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/09,KAMPUNG TELOK NIBONG  ,"SEKOLAH KEBANGSAAN JITRA 3, JITRA",1,295
P.006_N.06_006/06/09_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/09,KAMPUNG TELOK NIBONG  ,"SEKOLAH KEBANGSAAN JITRA 3, JITRA",2,377
P.006_N.06_006/06/09_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/09,KAMPUNG TELOK NIBONG  ,"SEKOLAH KEBANGSAAN JITRA 3, JITRA",3,564
P.006_N.06_006/06/09_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/09,KAMPUNG TELOK NIBONG  ,"SEKOLAH KEBANGSAAN JITRA 3, JITRA",4,489
P.006_N.06_006/06/09_5,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/09,KAMPUNG TELOK NIBONG  ,"SEKOLAH KEBANGSAAN JITRA 3, JITRA",5,503
P.006_N.06_006/06/09_6,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/09,KAMPUNG TELOK NIBONG  ,"SEKOLAH KEBANGSAAN JITRA 3, JITRA",6,544
P.006_N.06_006/06/09_7,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/09,KAMPUNG TELOK NIBONG  ,"SEKOLAH KEBANGSAAN JITRA 3, JITRA",7,596
P.006_N.06_006/06/10_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/10,KAMPUNG BATU 13 ,"SEKOLAH MENENGAH KEBANGSAAN PAYA KEMUNTING, JITRA",1,315
P.006_N.06_006/06/10_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/10,KAMPUNG BATU 13 ,"SEKOLAH MENENGAH KEBANGSAAN PAYA KEMUNTING, JITRA",2,433
P.006_N.06_006/06/10_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/10,KAMPUNG BATU 13 ,"SEKOLAH MENENGAH KEBANGSAAN PAYA KEMUNTING, JITRA",3,473
P.006_N.06_006/06/11_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/11,TAMAN JITRA ,"SEKOLAH MENENGAH KEBANGSAAN JITRA, JITRA",1,328
P.006_N.06_006/06/11_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/11,TAMAN JITRA ,"SEKOLAH MENENGAH KEBANGSAAN JITRA, JITRA",2,349
P.006_N.06_006/06/11_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/11,TAMAN JITRA ,"SEKOLAH MENENGAH KEBANGSAAN JITRA, JITRA",3,443
P.006_N.06_006/06/11_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/11,TAMAN JITRA ,"SEKOLAH MENENGAH KEBANGSAAN JITRA, JITRA",4,412
P.006_N.06_006/06/11_5,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/11,TAMAN JITRA ,"SEKOLAH MENENGAH KEBANGSAAN JITRA, JITRA",5,457
P.006_N.06_006/06/12_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/12,PANTAI HALBAN ,"SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",1,325
P.006_N.06_006/06/12_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/12,PANTAI HALBAN ,"SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",2,376
P.006_N.06_006/06/12_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/12,PANTAI HALBAN ,"SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",3,512
P.006_N.06_006/06/12_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/12,PANTAI HALBAN ,"SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",4,448
P.006_N.06_006/06/12_5,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/12,PANTAI HALBAN ,"SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",5,416
P.006_N.06_006/06/12_6,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/12,PANTAI HALBAN ,"SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",6,428
P.006_N.06_006/06/12_7,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/12,PANTAI HALBAN ,"SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",7,455
P.006_N.06_006/06/12_8,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/12,PANTAI HALBAN ,"SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",8,495
P.006_N.06_006/06/12_9,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/12,PANTAI HALBAN ,"SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",9,601
P.006_N.06_006/06/13_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/13,KAMPUNG TOK KESOP ,"SEKOLAH KEBANGSAAN JITRA 2, JITRA",1,317
P.006_N.06_006/06/13_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/13,KAMPUNG TOK KESOP ,"SEKOLAH KEBANGSAAN JITRA 2, JITRA",2,366
P.006_N.06_006/06/13_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/13,KAMPUNG TOK KESOP ,"SEKOLAH KEBANGSAAN JITRA 2, JITRA",3,329
P.006_N.06_006/06/13_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/13,KAMPUNG TOK KESOP ,"SEKOLAH KEBANGSAAN JITRA 2, JITRA",4,377
P.006_N.06_006/06/14_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/14,TANAH MERAH ,"SEKOLAH MENENGAH KEBANGSAAN TANJUNG PAUH, JITRA",1,311
P.006_N.06_006/06/14_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/14,TANAH MERAH ,"SEKOLAH MENENGAH KEBANGSAAN TANJUNG PAUH, JITRA",2,383
P.006_N.06_006/06/14_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/14,TANAH MERAH ,"SEKOLAH MENENGAH KEBANGSAAN TANJUNG PAUH, JITRA",3,547
P.006_N.06_006/06/14_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/14,TANAH MERAH ,"SEKOLAH MENENGAH KEBANGSAAN TANJUNG PAUH, JITRA",4,473
P.006_N.06_006/06/14_5,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/14,TANAH MERAH ,"SEKOLAH MENENGAH KEBANGSAAN TANJUNG PAUH, JITRA",5,480
P.006_N.06_006/06/14_6,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/14,TANAH MERAH ,"SEKOLAH MENENGAH KEBANGSAAN TANJUNG PAUH, JITRA",6,560
P.006_N.06_006/06/15_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/15,"KAMPUNG TELOK MALIK
","SEKOLAH KEBANGSAAN TELOK MALEK, JITRA",1,368
P.006_N.06_006/06/15_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/15,"KAMPUNG TELOK MALIK
","SEKOLAH KEBANGSAAN TELOK MALEK, JITRA",2,401
P.006_N.06_006/06/15_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/15,"KAMPUNG TELOK MALIK
","SEKOLAH KEBANGSAAN TELOK MALEK, JITRA",3,370
P.006_N.06_006/06/15_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/15,"KAMPUNG TELOK MALIK
","SEKOLAH KEBANGSAAN TELOK MALEK, JITRA",4,448
P.006_N.06_006/06/16_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/16,KAMPUNG NAGA ,"SEKOLAH KEBANGSAAN PADANG PEKAN, JITRA",1,371
P.006_N.06_006/06/16_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/16,KAMPUNG NAGA ,"SEKOLAH KEBANGSAAN PADANG PEKAN, JITRA",2,390
P.006_N.06_006/06/16_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/16,KAMPUNG NAGA ,"SEKOLAH KEBANGSAAN PADANG PEKAN, JITRA",3,465
P.006_N.06_006/06/16_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/16,KAMPUNG NAGA ,"SEKOLAH KEBANGSAAN PADANG PEKAN, JITRA",4,478
P.006_N.06_006/06/16_5,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/16,KAMPUNG NAGA ,"SEKOLAH KEBANGSAAN PADANG PEKAN, JITRA",5,553
P.006_N.06_006/06/17_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/17,LUBUK KAWAH ,"SEKOLAH MENENGAH SULTAN ABDUL HALIM, JITRA",1,362
P.006_N.06_006/06/17_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/17,LUBUK KAWAH ,"SEKOLAH MENENGAH SULTAN ABDUL HALIM, JITRA",2,416
P.006_N.06_006/06/17_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/17,LUBUK KAWAH ,"SEKOLAH MENENGAH SULTAN ABDUL HALIM, JITRA",3,388
P.006_N.06_006/06/17_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/17,LUBUK KAWAH ,"SEKOLAH MENENGAH SULTAN ABDUL HALIM, JITRA",4,472
P.006_N.06_006/06/18_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/18,TAMAN MAHSURI ,"SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",1,312
P.006_N.06_006/06/18_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/18,TAMAN MAHSURI ,"SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",2,388
P.006_N.06_006/06/18_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/18,TAMAN MAHSURI ,"SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",3,446
P.006_N.06_006/06/18_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/18,TAMAN MAHSURI ,"SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",4,421
P.006_N.06_006/06/18_5,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/18,TAMAN MAHSURI ,"SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",5,407
P.006_N.06_006/06/18_6,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/18,TAMAN MAHSURI ,"SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",6,449
P.006_N.06_006/06/18_7,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/18,TAMAN MAHSURI ,"SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU DARULAMAN, JITRA",7,492
P.006_N.06_006/06/19_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/19,ALOR RAMBAI ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ANUM TUNKU ABDUL RAHMAN, JITRA",1,348
P.006_N.06_006/06/19_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/19,ALOR RAMBAI ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ANUM TUNKU ABDUL RAHMAN, JITRA",2,417
P.006_N.06_006/06/19_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/19,ALOR RAMBAI ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ANUM TUNKU ABDUL RAHMAN, JITRA",3,366
P.006_N.06_006/06/19_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/19,ALOR RAMBAI ,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ANUM TUNKU ABDUL RAHMAN, JITRA",4,420
P.006_N.06_006/06/20_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/20,LUBOK BATU ,"SEKOLAH KEBANGSAAN SERI BANAI, JITRA",1,343
P.006_N.06_006/06/20_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/20,LUBOK BATU ,"SEKOLAH KEBANGSAAN SERI BANAI, JITRA",2,396
P.006_N.06_006/06/20_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/20,LUBOK BATU ,"SEKOLAH KEBANGSAAN SERI BANAI, JITRA",3,581
P.006_N.06_006/06/20_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/20,LUBOK BATU ,"SEKOLAH KEBANGSAAN SERI BANAI, JITRA",4,528
P.006_N.06_006/06/20_5,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/20,LUBOK BATU ,"SEKOLAH KEBANGSAAN SERI BANAI, JITRA",5,478
P.006_N.06_006/06/20_6,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/20,LUBOK BATU ,"SEKOLAH KEBANGSAAN SERI BANAI, JITRA",6,505
P.006_N.06_006/06/20_7,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/20,LUBOK BATU ,"SEKOLAH KEBANGSAAN SERI BANAI, JITRA",7,599
P.006_N.06_006/06/20_8,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/20,LUBOK BATU ,"SEKOLAH KEBANGSAAN SERI BANAI, JITRA",8,626
P.006_N.06_006/06/21_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/21,BUKIT TINGGI ,"SEKOLAH KEBANGSAAN BUKIT TINGGI, KEPALA BATAS",1,341
P.006_N.06_006/06/21_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/21,BUKIT TINGGI ,"SEKOLAH KEBANGSAAN BUKIT TINGGI, KEPALA BATAS",2,460
P.006_N.06_006/06/21_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/21,BUKIT TINGGI ,"SEKOLAH KEBANGSAAN BUKIT TINGGI, KEPALA BATAS",3,432
P.006_N.06_006/06/21_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/21,BUKIT TINGGI ,"SEKOLAH KEBANGSAAN BUKIT TINGGI, KEPALA BATAS",4,480
P.006_N.06_006/06/22_1,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/22,KEPALA BATAS ,"SEKOLAH KEBANGSAAN KEPALA BATAS, KEPALA BATAS",1,322
P.006_N.06_006/06/22_2,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/22,KEPALA BATAS ,"SEKOLAH KEBANGSAAN KEPALA BATAS, KEPALA BATAS",2,360
P.006_N.06_006/06/22_3,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/22,KEPALA BATAS ,"SEKOLAH KEBANGSAAN KEPALA BATAS, KEPALA BATAS",3,419
P.006_N.06_006/06/22_4,,NORMAL VOTE,P.006,KUBANG PASU,N.06,JITRA,006/06/22,KEPALA BATAS ,"SEKOLAH KEBANGSAAN KEPALA BATAS, KEPALA BATAS",4,466
,,,,,,,,,,,
P.007_P.007/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.007,PADANG TERAP,P.007/POSTAL VOTE,UNDI POS,UNDI POS,UNDI POS,UNDI POS,1,1303
P.007_P.007/EARLY VOTE_007/07/00_1,,EARLY VOTE,P.007,PADANG TERAP,P.007/EARLY VOTE,EARLY VOTE,007/07/00,UNDI AWAL ,IBU PEJABAT POLIS DAERAH PADANG TERAP,1,173
P.007_P.007/EARLY VOTE_007/08/00_1,,EARLY VOTE,P.007,PADANG TERAP,P.007/EARLY VOTE,EARLY VOTE,007/08/00,UNDI AWAL ,IBU PEJABAT POLIS DAERAH PADANG TERAP,1,18
P.007_N.07_007/07/01_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/01,PADANG SANAI ,"SEKOLAH  KEBANGSAAN PADANG SANAI, KUALA NERANG",1,384
P.007_N.07_007/07/01_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/01,PADANG SANAI ,"SEKOLAH  KEBANGSAAN PADANG SANAI, KUALA NERANG",2,347
P.007_N.07_007/07/01_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/01,PADANG SANAI ,"SEKOLAH  KEBANGSAAN PADANG SANAI, KUALA NERANG",3,435
P.007_N.07_007/07/02_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/02,KUBANG PALAS ,"SEKOLAH KEBANGSAAN KUBANG PALAS, KUALA NERANG",1,393
P.007_N.07_007/07/02_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/02,KUBANG PALAS ,"SEKOLAH KEBANGSAAN KUBANG PALAS, KUALA NERANG",2,354
P.007_N.07_007/07/02_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/02,KUBANG PALAS ,"SEKOLAH KEBANGSAAN KUBANG PALAS, KUALA NERANG",3,459
P.007_N.07_007/07/03_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/03,GULA PADANG TERAP ,"SEKOLAH MENENGAH KEBANGSAAN PADANG TERAP, KUALA NERANG",1,316
P.007_N.07_007/07/03_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/03,GULA PADANG TERAP ,"SEKOLAH MENENGAH KEBANGSAAN PADANG TERAP, KUALA NERANG",2,299
P.007_N.07_007/07/03_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/03,GULA PADANG TERAP ,"SEKOLAH MENENGAH KEBANGSAAN PADANG TERAP, KUALA NERANG",3,366
P.007_N.07_007/07/04_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/04,PADANG NYIOR ,MAKTAB MAHMUD PADANG TERAP,1,350
P.007_N.07_007/07/04_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/04,PADANG NYIOR ,MAKTAB MAHMUD PADANG TERAP,2,362
P.007_N.07_007/07/04_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/04,PADANG NYIOR ,MAKTAB MAHMUD PADANG TERAP,3,341
P.007_N.07_007/07/05_4,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/05,KAMPUNG PISANG ,MAKTAB MAHMUD PADANG TERAP,4,339
P.007_N.07_007/07/05_5,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/05,KAMPUNG PISANG ,MAKTAB MAHMUD PADANG TERAP,5,334
P.007_N.07_007/07/06_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/06,KAMPUNG TANJONG ,"SEKOLAH KEBANGSAAN PADANG TERAP, KUALA NERANG",1,406
P.007_N.07_007/07/06_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/06,KAMPUNG TANJONG ,"SEKOLAH KEBANGSAAN PADANG TERAP, KUALA NERANG",2,391
P.007_N.07_007/07/06_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/06,KAMPUNG TANJONG ,"SEKOLAH KEBANGSAAN PADANG TERAP, KUALA NERANG",3,413
P.007_N.07_007/07/06_4,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/06,KAMPUNG TANJONG ,"SEKOLAH KEBANGSAAN PADANG TERAP, KUALA NERANG",4,429
P.007_N.07_007/07/07_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/07,TUALAK ,"SEKOLAH KEBANGSAAN TUALAK, KUALA NERANG",1,365
P.007_N.07_007/07/07_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/07,TUALAK ,"SEKOLAH KEBANGSAAN TUALAK, KUALA NERANG",2,396
P.007_N.07_007/07/07_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/07,TUALAK ,"SEKOLAH KEBANGSAAN TUALAK, KUALA NERANG",3,466
P.007_N.07_007/07/07_4,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/07,TUALAK ,"SEKOLAH KEBANGSAAN TUALAK, KUALA NERANG",4,433
P.007_N.07_007/07/07_5,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/07,TUALAK ,"SEKOLAH KEBANGSAAN TUALAK, KUALA NERANG",5,421
P.007_N.07_007/07/07_6,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/07,TUALAK ,"SEKOLAH KEBANGSAAN TUALAK, KUALA NERANG",6,457
P.007_N.07_007/07/08_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/08,BELIMBING ,"SEKOLAH KEBANGSAAN KUALA NERANG, KUALA NERANG",1,372
P.007_N.07_007/07/08_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/08,BELIMBING ,"SEKOLAH KEBANGSAAN KUALA NERANG, KUALA NERANG",2,363
P.007_N.07_007/07/08_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/08,BELIMBING ,"SEKOLAH KEBANGSAAN KUALA NERANG, KUALA NERANG",3,439
P.007_N.07_007/07/08_4,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/08,BELIMBING ,"SEKOLAH KEBANGSAAN KUALA NERANG, KUALA NERANG",4,445
P.007_N.07_007/07/09_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/09,KAMPUNG BENDANG ,"SEKOLAH KEBANGSAAN TUNKU ABDUL RAHMAN PUTRA, KUALA NERANG",1,364
P.007_N.07_007/07/09_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/09,KAMPUNG BENDANG ,"SEKOLAH KEBANGSAAN TUNKU ABDUL RAHMAN PUTRA, KUALA NERANG",2,302
P.007_N.07_007/07/09_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/09,KAMPUNG BENDANG ,"SEKOLAH KEBANGSAAN TUNKU ABDUL RAHMAN PUTRA, KUALA NERANG",3,486
P.007_N.07_007/07/10_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/10,PERIK ,"SEKOLAH KEBANGSAAN PERIK, KUALA NERANG",1,369
P.007_N.07_007/07/10_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/10,PERIK ,"SEKOLAH KEBANGSAAN PERIK, KUALA NERANG",2,388
P.007_N.07_007/07/10_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/10,PERIK ,"SEKOLAH KEBANGSAAN PERIK, KUALA NERANG",3,413
P.007_N.07_007/07/10_4,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/10,PERIK ,"SEKOLAH KEBANGSAAN PERIK, KUALA NERANG",4,446
P.007_N.07_007/07/11_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/11,KURONG HITAM ,"SEKOLAH KEBANGSAAN KURONG HITAM, KUALA NERANG",1,381
P.007_N.07_007/07/11_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/11,KURONG HITAM ,"SEKOLAH KEBANGSAAN KURONG HITAM, KUALA NERANG",2,477
P.007_N.07_007/07/12_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/12,PEKAN KUALA NERANG ,"SEKOLAH MENENGAH KEBANGSAAN DATO' SYED AHMAD, KUALA NERANG",1,327
P.007_N.07_007/07/12_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/12,PEKAN KUALA NERANG ,"SEKOLAH MENENGAH KEBANGSAAN DATO' SYED AHMAD, KUALA NERANG",2,364
P.007_N.07_007/07/12_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/12,PEKAN KUALA NERANG ,"SEKOLAH MENENGAH KEBANGSAAN DATO' SYED AHMAD, KUALA NERANG",3,556
P.007_N.07_007/07/12_4,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/12,PEKAN KUALA NERANG ,"SEKOLAH MENENGAH KEBANGSAAN DATO' SYED AHMAD, KUALA NERANG",4,525
P.007_N.07_007/07/12_5,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/12,PEKAN KUALA NERANG ,"SEKOLAH MENENGAH KEBANGSAAN DATO' SYED AHMAD, KUALA NERANG",5,535
P.007_N.07_007/07/12_6,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/12,PEKAN KUALA NERANG ,"SEKOLAH MENENGAH KEBANGSAAN DATO' SYED AHMAD, KUALA NERANG",6,605
P.007_N.07_007/07/13_1,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/13,RAMBUTAN ,"SEKOLAH KEBANGSAAN SERI BAKTI, KUALA NERANG",1,351
P.007_N.07_007/07/13_2,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/13,RAMBUTAN ,"SEKOLAH KEBANGSAAN SERI BAKTI, KUALA NERANG",2,368
P.007_N.07_007/07/13_3,,NORMAL VOTE,P.007,PADANG TERAP,N.07,KUALA NERANG,007/07/13,RAMBUTAN ,"SEKOLAH KEBANGSAAN SERI BAKTI, KUALA NERANG",3,394
