P.029_N.33_029/33/04_3,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/04,KEDAI PULAI CHONDONG ,SEKOLAH KEBANGSAAN PULAI CHONDONG,3,311
P.029_N.33_029/33/05_1,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/05,PANGKAL GONG ,SEKOLAH KEBANGSAAN PANGKAL GONG,1,331
P.029_N.33_029/33/05_2,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/05,PANGKAL GONG ,SEKOLAH KEBANGSAAN PANGKAL GONG,2,405
P.029_N.33_029/33/05_3,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/05,PANGKAL GONG ,SEKOLAH KEBANGSAAN PANGKAL GONG,3,408
P.029_N.33_029/33/05_4,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/05,PANGKAL GONG ,SEKOLAH KEBANGSAAN PANGKAL GONG,4,434
P.029_N.33_029/33/06_1,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/06,KERAWANG ,SEKOLAH KEBANGSAAN PANGKAL NERING,1,199
P.029_N.33_029/33/06_2,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/06,KERAWANG ,SEKOLAH KEBANGSAAN PANGKAL NERING,2,321
P.029_N.33_029/33/06_3,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/06,KERAWANG ,SEKOLAH KEBANGSAAN PANGKAL NERING,3,343
P.029_N.33_029/33/07_1,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/07,BAGAN ,SEKOLAH KEBANGSAAN MATA AYER,1,327
P.029_N.33_029/33/07_2,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/07,BAGAN ,SEKOLAH KEBANGSAAN MATA AYER,2,472
P.029_N.33_029/33/07_3,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/07,BAGAN ,SEKOLAH KEBANGSAAN MATA AYER,3,444
P.029_N.33_029/33/08_1,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/08,KAMPUNG TOK BOK ,SEKOLAH MENENGAH KEBANGSAAN ABDUL SAMAD,1,345
P.029_N.33_029/33/08_2,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/08,KAMPUNG TOK BOK ,SEKOLAH MENENGAH KEBANGSAAN ABDUL SAMAD,2,388
P.029_N.33_029/33/08_3,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/08,KAMPUNG TOK BOK ,SEKOLAH MENENGAH KEBANGSAAN ABDUL SAMAD,3,331
P.029_N.33_029/33/08_4,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/08,KAMPUNG TOK BOK ,SEKOLAH MENENGAH KEBANGSAAN ABDUL SAMAD,4,403
P.029_N.33_029/33/09_1,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/09,JOH ,MAAHAD SYAMSUL MAARIF (L) LABOK,1,338
P.029_N.33_029/33/09_2,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/09,JOH ,MAAHAD SYAMSUL MAARIF (L) LABOK,2,366
P.029_N.33_029/33/09_3,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/09,JOH ,MAAHAD SYAMSUL MAARIF (L) LABOK,3,541
P.029_N.33_029/33/09_4,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/09,JOH ,MAAHAD SYAMSUL MAARIF (L) LABOK,4,491
P.029_N.33_029/33/09_5,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/09,JOH ,MAAHAD SYAMSUL MAARIF (L) LABOK,5,571
P.029_N.33_029/33/10_1,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/10,LABOK ,SEKOLAH KEBANGSAAN TOK BOK,1,336
P.029_N.33_029/33/10_2,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/10,LABOK ,SEKOLAH KEBANGSAAN TOK BOK,2,350
P.029_N.33_029/33/10_3,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/10,LABOK ,SEKOLAH KEBANGSAAN TOK BOK,3,418
P.029_N.33_029/33/10_4,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/10,LABOK ,SEKOLAH KEBANGSAAN TOK BOK,4,384
P.029_N.33_029/33/10_5,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/10,LABOK ,SEKOLAH KEBANGSAAN TOK BOK,5,423
P.029_N.33_029/33/10_6,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/10,LABOK ,SEKOLAH KEBANGSAAN TOK BOK,6,493
P.029_N.33_029/33/11_1,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/11,KAMPUNG BINJAI ,SEKOLAH KEBANGSAAN LABOK,1,340
P.029_N.33_029/33/11_2,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/11,KAMPUNG BINJAI ,SEKOLAH KEBANGSAAN LABOK,2,514
P.029_N.33_029/33/11_3,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/11,KAMPUNG BINJAI ,SEKOLAH KEBANGSAAN LABOK,3,558
P.029_N.33_029/33/12_1,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/12,DEWAN ,SEKOLAH KEBANGSAAN DEWAN BESAR,1,365
P.029_N.33_029/33/12_2,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/12,DEWAN ,SEKOLAH KEBANGSAAN DEWAN BESAR,2,360
P.029_N.33_029/33/12_3,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/12,DEWAN ,SEKOLAH KEBANGSAAN DEWAN BESAR,3,444
P.029_N.33_029/33/12_4,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/12,DEWAN ,SEKOLAH KEBANGSAAN DEWAN BESAR,4,419
P.029_N.33_029/33/12_5,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/12,DEWAN ,SEKOLAH KEBANGSAAN DEWAN BESAR,5,428
P.029_N.33_029/33/12_6,,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/12,DEWAN ,SEKOLAH KEBANGSAAN DEWAN BESAR,6,479
P.029_N.34_029/34/01_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/01,SIMPUL BERLUBANG ,SEKOLAH KEBANGSAAN PANGKAL MAK WAN,1,366
P.029_N.34_029/34/01_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/01,SIMPUL BERLUBANG ,SEKOLAH KEBANGSAAN PANGKAL MAK WAN,2,554
P.029_N.34_029/34/01_3,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/01,SIMPUL BERLUBANG ,SEKOLAH KEBANGSAAN PANGKAL MAK WAN,3,573
P.029_N.34_029/34/02_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/02,KELAWEH ,SEKOLAH KEBANGSAAN KELAWEH,1,358
P.029_N.34_029/34/02_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/02,KELAWEH ,SEKOLAH KEBANGSAAN KELAWEH,2,346
P.029_N.34_029/34/02_3,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/02,KELAWEH ,SEKOLAH KEBANGSAAN KELAWEH,3,416
P.029_N.34_029/34/02_4,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/02,KELAWEH ,SEKOLAH KEBANGSAAN KELAWEH,4,420
P.029_N.34_029/34/02_5,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/02,KELAWEH ,SEKOLAH KEBANGSAAN KELAWEH,5,485
P.029_N.34_029/34/03_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/03,PAK ROMAN ,SEKOLAH KEBANGSAAN PAK ROMAN,1,304
P.029_N.34_029/34/03_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/03,PAK ROMAN ,SEKOLAH KEBANGSAAN PAK ROMAN,2,347
P.029_N.34_029/34/04_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/04,PANGKAL MELERET ,SEKOLAH KEBANGSAAN PANGKAL MELERET,1,348
P.029_N.34_029/34/04_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/04,PANGKAL MELERET ,SEKOLAH KEBANGSAAN PANGKAL MELERET,2,347
P.029_N.34_029/34/04_3,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/04,PANGKAL MELERET ,SEKOLAH KEBANGSAAN PANGKAL MELERET,3,427
P.029_N.34_029/34/04_4,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/04,PANGKAL MELERET ,SEKOLAH KEBANGSAAN PANGKAL MELERET,4,400
P.029_N.34_029/34/04_5,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/04,PANGKAL MELERET ,SEKOLAH KEBANGSAAN PANGKAL MELERET,5,407
P.029_N.34_029/34/04_6,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/04,PANGKAL MELERET ,SEKOLAH KEBANGSAAN PANGKAL MELERET,6,484
P.029_N.34_029/34/05_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/05,PALOH RAWA ,SEKOLAH KEBANGSAAN PALOH RAWA,1,363
P.029_N.34_029/34/05_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/05,PALOH RAWA ,SEKOLAH KEBANGSAAN PALOH RAWA,2,363
P.029_N.34_029/34/05_3,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/05,PALOH RAWA ,SEKOLAH KEBANGSAAN PALOH RAWA,3,446
P.029_N.34_029/34/05_4,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/05,PALOH RAWA ,SEKOLAH KEBANGSAAN PALOH RAWA,4,432
P.029_N.34_029/34/05_5,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/05,PALOH RAWA ,SEKOLAH KEBANGSAAN PALOH RAWA,5,496
P.029_N.34_029/34/06_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/06,BATU 30 ,SEKOLAH KEBANGSAAN PANGKAL JENEREH,1,347
P.029_N.34_029/34/06_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/06,BATU 30 ,SEKOLAH KEBANGSAAN PANGKAL JENEREH,2,346
P.029_N.34_029/34/06_3,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/06,BATU 30 ,SEKOLAH KEBANGSAAN PANGKAL JENEREH,3,425
P.029_N.34_029/34/06_4,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/06,BATU 30 ,SEKOLAH KEBANGSAAN PANGKAL JENEREH,4,404
P.029_N.34_029/34/06_5,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/06,BATU 30 ,SEKOLAH KEBANGSAAN PANGKAL JENEREH,5,492
P.029_N.34_029/34/07_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/07,KAMPUNG RAJA ,SEKOLAH KEBANGSAAN KAMPONG PEK,1,351
P.029_N.34_029/34/07_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/07,KAMPUNG RAJA ,SEKOLAH KEBANGSAAN KAMPONG PEK,2,359
P.029_N.34_029/34/07_3,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/07,KAMPUNG RAJA ,SEKOLAH KEBANGSAAN KAMPONG PEK,3,334
P.029_N.34_029/34/07_4,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/07,KAMPUNG RAJA ,SEKOLAH KEBANGSAAN KAMPONG PEK,4,369
P.029_N.34_029/34/08_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/08,KAMPUNG PAUH ,SEKOLAH KEBANGSAAN TEMANGAN,1,310
P.029_N.34_029/34/08_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/08,KAMPUNG PAUH ,SEKOLAH KEBANGSAAN TEMANGAN,2,473
P.029_N.34_029/34/09_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/09,BANDAR TEMANGAN ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,1,310
P.029_N.34_029/34/09_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/09,BANDAR TEMANGAN ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,2,304
P.029_N.34_029/34/09_3,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/09,BANDAR TEMANGAN ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,3,346
P.029_N.34_029/34/09_4,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/09,BANDAR TEMANGAN ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,4,336
P.029_N.34_029/34/09_5,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/09,BANDAR TEMANGAN ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,5,343
P.029_N.34_029/34/10_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/10,KAMPUNG KERILLA ,SEKOLAH KEBANGSAAN KAMPUNG KERILLA,1,353
P.029_N.34_029/34/10_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/10,KAMPUNG KERILLA ,SEKOLAH KEBANGSAAN KAMPUNG KERILLA,2,320
P.029_N.34_029/34/10_3,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/10,KAMPUNG KERILLA ,SEKOLAH KEBANGSAAN KAMPUNG KERILLA,3,465
P.029_N.34_029/34/10_4,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/10,KAMPUNG KERILLA ,SEKOLAH KEBANGSAAN KAMPUNG KERILLA,4,490
P.029_N.34_029/34/10_5,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/10,KAMPUNG KERILLA ,SEKOLAH KEBANGSAAN KAMPUNG KERILLA,5,519
P.029_N.34_029/34/11_1,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/11,PANGKAL CHUIT ,SMU (A) AL-HASANIAH PANGKAL JENERIH,1,327
P.029_N.34_029/34/11_2,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/11,PANGKAL CHUIT ,SMU (A) AL-HASANIAH PANGKAL JENERIH,2,363
P.029_N.34_029/34/11_3,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/11,PANGKAL CHUIT ,SMU (A) AL-HASANIAH PANGKAL JENERIH,3,498
P.029_N.34_029/34/11_4,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/11,PANGKAL CHUIT ,SMU (A) AL-HASANIAH PANGKAL JENERIH,4,486
P.029_N.34_029/34/11_5,,NORMAL VOTE,P.029,MACHANG,N.34,TEMANGAN,029/34/11,PANGKAL CHUIT ,SMU (A) AL-HASANIAH PANGKAL JENERIH,5,524
P.029_N.35_029/35/01_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/01,SUNGAI HALA ,SEKOLAH MENENGAH KEBANGSAAN HAMZAH,1,319
P.029_N.35_029/35/01_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/01,SUNGAI HALA ,SEKOLAH MENENGAH KEBANGSAAN HAMZAH,2,354
P.029_N.35_029/35/01_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/01,SUNGAI HALA ,SEKOLAH MENENGAH KEBANGSAAN HAMZAH,3,554
P.029_N.35_029/35/01_4,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/01,SUNGAI HALA ,SEKOLAH MENENGAH KEBANGSAAN HAMZAH,4,501
P.029_N.35_029/35/01_5,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/01,SUNGAI HALA ,SEKOLAH MENENGAH KEBANGSAAN HAMZAH,5,489
P.029_N.35_029/35/01_6,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/01,SUNGAI HALA ,SEKOLAH MENENGAH KEBANGSAAN HAMZAH,6,479
P.029_N.35_029/35/01_7,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/01,SUNGAI HALA ,SEKOLAH MENENGAH KEBANGSAAN HAMZAH,7,560
P.029_N.35_029/35/01_8,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/01,SUNGAI HALA ,SEKOLAH MENENGAH KEBANGSAAN HAMZAH,8,612
P.029_N.35_029/35/02_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/02,KWENG HITAM ,SEKOLAH MENENGAH KEBANGSAAN MACHANG,1,312
P.029_N.35_029/35/02_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/02,KWENG HITAM ,SEKOLAH MENENGAH KEBANGSAAN MACHANG,2,376
P.029_N.35_029/35/02_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/02,KWENG HITAM ,SEKOLAH MENENGAH KEBANGSAAN MACHANG,3,547
P.029_N.35_029/35/02_4,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/02,KWENG HITAM ,SEKOLAH MENENGAH KEBANGSAAN MACHANG,4,503
P.029_N.35_029/35/02_5,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/02,KWENG HITAM ,SEKOLAH MENENGAH KEBANGSAAN MACHANG,5,475
P.029_N.35_029/35/02_6,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/02,KWENG HITAM ,SEKOLAH MENENGAH KEBANGSAAN MACHANG,6,443
P.029_N.35_029/35/02_7,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/02,KWENG HITAM ,SEKOLAH MENENGAH KEBANGSAAN MACHANG,7,454
P.029_N.35_029/35/02_8,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/02,KWENG HITAM ,SEKOLAH MENENGAH KEBANGSAAN MACHANG,8,480
P.029_N.35_029/35/02_9,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/02,KWENG HITAM ,SEKOLAH MENENGAH KEBANGSAAN MACHANG,9,578
P.029_N.35_029/35/02_10,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/02,KWENG HITAM ,SEKOLAH MENENGAH KEBANGSAAN MACHANG,10,610
P.029_N.35_029/35/03_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/03,PANGKAL CHANGGONG ,SEKOLAH MENENGAH KEBANGSAAN AGAMA WATANIAH,1,336
P.029_N.35_029/35/03_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/03,PANGKAL CHANGGONG ,SEKOLAH MENENGAH KEBANGSAAN AGAMA WATANIAH,2,493
P.029_N.35_029/35/03_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/03,PANGKAL CHANGGONG ,SEKOLAH MENENGAH KEBANGSAAN AGAMA WATANIAH,3,507
P.029_N.35_029/35/04_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/04,BANDAR LAMA ,SEKOLAH KEBANGSAAN MACHANG (1),1,335
P.029_N.35_029/35/04_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/04,BANDAR LAMA ,SEKOLAH KEBANGSAAN MACHANG (1),2,466
P.029_N.35_029/35/04_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/04,BANDAR LAMA ,SEKOLAH KEBANGSAAN MACHANG (1),3,480
P.029_N.35_029/35/05_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/05,BANDAR BHARU ,SEKOLAH KEBANGSAAN HAMZAH (1),1,318
P.029_N.35_029/35/05_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/05,BANDAR BHARU ,SEKOLAH KEBANGSAAN HAMZAH (1),2,294
P.029_N.35_029/35/05_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/05,BANDAR BHARU ,SEKOLAH KEBANGSAAN HAMZAH (1),3,315
P.029_N.35_029/35/06_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/06,BUKIT TIU ,SEKOLAH KEBANGSAAN BUKIT TIU,1,355
P.029_N.35_029/35/06_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/06,BUKIT TIU ,SEKOLAH KEBANGSAAN BUKIT TIU,2,473
P.029_N.35_029/35/06_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/06,BUKIT TIU ,SEKOLAH KEBANGSAAN BUKIT TIU,3,454
P.029_N.35_029/35/06_4,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/06,BUKIT TIU ,SEKOLAH KEBANGSAAN BUKIT TIU,4,503
P.029_N.35_029/35/07_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/07,ULU SAT ,SEKOLAH KEBANGSAAN BELUKAR,1,342
P.029_N.35_029/35/07_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/07,ULU SAT ,SEKOLAH KEBANGSAAN BELUKAR,2,489
P.029_N.35_029/35/07_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/07,ULU SAT ,SEKOLAH KEBANGSAAN BELUKAR,3,509
P.029_N.35_029/35/08_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/08,BANGGOL JUDAH ,SMU (A) AHMADIAH BANGGOL JUDAH,1,358
P.029_N.35_029/35/08_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/08,BANGGOL JUDAH ,SMU (A) AHMADIAH BANGGOL JUDAH,2,431
P.029_N.35_029/35/08_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/08,BANGGOL JUDAH ,SMU (A) AHMADIAH BANGGOL JUDAH,3,384
P.029_N.35_029/35/08_4,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/08,BANGGOL JUDAH ,SMU (A) AHMADIAH BANGGOL JUDAH,4,441
P.029_N.35_029/35/09_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/09,BAKAR ,SEKOLAH KEBANGSAAN AYER MERAH,1,357
P.029_N.35_029/35/09_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/09,BAKAR ,SEKOLAH KEBANGSAAN AYER MERAH,2,459
P.029_N.35_029/35/09_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/09,BAKAR ,SEKOLAH KEBANGSAAN AYER MERAH,3,437
P.029_N.35_029/35/09_4,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/09,BAKAR ,SEKOLAH KEBANGSAAN AYER MERAH,4,494
P.029_N.35_029/35/10_5,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/10,KEMUNING ,SEKOLAH KEBANGSAAN AYER MERAH,5,315
P.029_N.35_029/35/10_6,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/10,KEMUNING ,SEKOLAH KEBANGSAAN AYER MERAH,6,342
P.029_N.35_029/35/10_7,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/10,KEMUNING ,SEKOLAH KEBANGSAAN AYER MERAH,7,482
P.029_N.35_029/35/10_8,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/10,KEMUNING ,SEKOLAH KEBANGSAAN AYER MERAH,8,440
P.029_N.35_029/35/10_9,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/10,KEMUNING ,SEKOLAH KEBANGSAAN AYER MERAH,9,505
P.029_N.35_029/35/11_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/11,CHERANG HANGUS ,SEKOLAH KEBANGSAAN JAMBU LAWAR,1,292
P.029_N.35_029/35/11_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/11,CHERANG HANGUS ,SEKOLAH KEBANGSAAN JAMBU LAWAR,2,295
P.029_N.35_029/35/11_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/11,CHERANG HANGUS ,SEKOLAH KEBANGSAAN JAMBU LAWAR,3,330
P.029_N.35_029/35/12_1,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/12,KAMPUNG PEK ,SEKOLAH MENENGAH KEBANGSAAN SERI INTAN,1,362
P.029_N.35_029/35/12_2,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/12,KAMPUNG PEK ,SEKOLAH MENENGAH KEBANGSAAN SERI INTAN,2,434
P.029_N.35_029/35/12_3,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/12,KAMPUNG PEK ,SEKOLAH MENENGAH KEBANGSAAN SERI INTAN,3,378
P.029_N.35_029/35/12_4,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/12,KAMPUNG PEK ,SEKOLAH MENENGAH KEBANGSAAN SERI INTAN,4,443
P.029_N.35_029/35/13_5,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/13,KAMPUNG BUNUT ,SEKOLAH MENENGAH KEBANGSAAN SERI INTAN,5,365
P.029_N.35_029/35/13_6,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/13,KAMPUNG BUNUT ,SEKOLAH MENENGAH KEBANGSAAN SERI INTAN,6,361
P.029_N.35_029/35/13_7,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/13,KAMPUNG BUNUT ,SEKOLAH MENENGAH KEBANGSAAN SERI INTAN,7,343
P.029_N.35_029/35/13_8,,NORMAL VOTE,P.029,MACHANG,N.35,KEMUNING,029/35/13,KAMPUNG BUNUT ,SEKOLAH MENENGAH KEBANGSAAN SERI INTAN,8,393
,,,,,,,,,,,
P.030_P.030/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.030,JELI,P.030/POSTAL VOTE,UNDI POS,UNDI POS,UNDI POS,UNDI POS,1,2068
P.030_P.030/EARLY VOTE_030/36/00_1a,,EARLY VOTE,P.030,JELI,P.030/EARLY VOTE,EARLY VOTE,030/36/00,UNDI AWAL,RUMAH PERKEP BALAI POLIS NIBONG,1a,62
P.030_P.030/EARLY VOTE_030/36/00_1b,,EARLY VOTE,P.030,JELI,P.030/EARLY VOTE,EARLY VOTE,030/36/00,UNDI AWAL,DEWAN BESAR REJIMEN SEMPADAN BATALION PERTAMA KEM BATU 11 TANAH MERAH,1b,9
