UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE SEX,PH CANDIDATE AGE,PH VOTE,PN,PN CANDIDATE,PN CANDIDATE SEX,PN CANDIDATE AGE,PN VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE SEX,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,INDEPENDENT 3,INDEPENDENT 3 CANDIDATE,INDEPENDENT 3 CANDIDATE SEX,INDEPENDENT 3 CANDIDATE AGE,INDEPENDENT 3 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED),,,
P.137_N.15_137/15/07_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/07,BUKIT PALAH,SEKOLAH RENDAH AGAMA (JAIM) PERINGGIT,4,297,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,126,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,40,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,87,PUTRA,MOHD ALUWI BIN SARI,MALE,55,5,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,36,,,,,,,,,,,294,3,0,1,1,,,
P.137_N.15_137/15/08_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/08,SERI SIANTAN,SEKOLAH RENDAH AGAMA (JAIM) SOLOK MUSAI,1,181,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,50,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,86,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,29,PUTRA,MOHD ALUWI BIN SARI,MALE,55,3,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,10,,,,,,,,,,,178,3,0,1,1,,,
P.137_N.15_137/15/08_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/08,SERI SIANTAN,SEKOLAH RENDAH AGAMA (JAIM) SOLOK MUSAI,2,254,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,82,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,103,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,55,PUTRA,MOHD ALUWI BIN SARI,MALE,55,2,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,11,,,,,,,,,,,253,1,0,1,1,,,
P.137_N.15_137/15/08_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/08,SERI SIANTAN,SEKOLAH RENDAH AGAMA (JAIM) SOLOK MUSAI,3,397,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,100,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,180,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,90,PUTRA,MOHD ALUWI BIN SARI,MALE,55,3,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,17,,,,,,,,,,,390,7,0,1,1,,,
P.137_N.15_137/15/08_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/08,SERI SIANTAN,SEKOLAH RENDAH AGAMA (JAIM) SOLOK MUSAI,4,354,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,91,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,136,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,90,PUTRA,MOHD ALUWI BIN SARI,MALE,55,1,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,31,,,,,,,,,,,349,5,0,1,1,,,
P.137_N.15_137/15/08_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/08,SERI SIANTAN,SEKOLAH RENDAH AGAMA (JAIM) SOLOK MUSAI,5,305,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,93,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,89,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,96,PUTRA,MOHD ALUWI BIN SARI,MALE,55,5,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,20,,,,,,,,,,,303,2,0,1,1,,,
P.137_N.15_137/15/09_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU,SEKOLAH MENENGAH TEKNIK MELAKA,1,202,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,99,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,45,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,35,PUTRA,MOHD ALUWI BIN SARI,MALE,55,2,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,13,,,,,,,,,,,194,8,0,1,1,,,
P.137_N.15_137/15/09_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU,SEKOLAH MENENGAH TEKNIK MELAKA,2,255,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,116,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,64,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,57,PUTRA,MOHD ALUWI BIN SARI,MALE,55,1,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,15,,,,,,,,,,,253,2,0,1,1,,,
P.137_N.15_137/15/09_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU,SEKOLAH MENENGAH TEKNIK MELAKA,3,248,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,109,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,52,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,69,PUTRA,MOHD ALUWI BIN SARI,MALE,55,0,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,14,,,,,,,,,,,244,4,0,1,1,,,
P.137_N.15_137/15/09_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU,SEKOLAH MENENGAH TEKNIK MELAKA,4,435,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,181,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,74,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,138,PUTRA,MOHD ALUWI BIN SARI,MALE,55,3,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,30,,,,,,,,,,,426,9,0,1,1,,,
P.137_N.15_137/15/09_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU,SEKOLAH MENENGAH TEKNIK MELAKA,5,393,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,172,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,47,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,118,PUTRA,MOHD ALUWI BIN SARI,MALE,55,3,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,50,,,,,,,,,,,390,3,0,1,1,,,
P.137_N.15_137/15/09_6,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU,SEKOLAH MENENGAH TEKNIK MELAKA,6,359,UMNO,DATUK HJH KALSOM NOORDIN,FEMALE,68,159,DAP,MUHAMAD DANISH ZAINUDIN,MALE,25,46,PPBM,MOHD AZRUDIN BIN MD IDRIS,MALE,40,107,PUTRA,MOHD ALUWI BIN SARI,MALE,55,1,INDEPENDENT - KEY,NORHIZAM BIN HASSAN BAKTEE,MALE,55,40,,,,,,,,,,,353,6,0,1,1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,x,,,JUMLAH,,NOT CHECKED,NOT CHECKED,48,13844,x,,,,4839,x,,,,4708,x,,,,2681,x,,,,82,x,,,,1218,,,,,,,,,,,13528,261,55,x,x,x,x,
P.137_N.16_137/16/UNDI POS_1,MELAKA,POSTAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/UNDI POS,UNDI POS,UNDI POS,1,275,MCA,YONG FUN JUAN,MALE,52,58,DAP,KERK CHEE YEE,MALE,29,78,GERAKAN,MICHAEL GAN,MALE,61,54,,,,,,,,,,,,,,,,,,,,,190,10,75,1,1,,,
P.137_N.16_137/16/00_1,MELAKA,EARLY VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/00,UNDI AWAL,DEWAN SERBAGUNA IBU PEJABAT POLIS KONTINJEN MELAKA,1,336,MCA,YONG FUN JUAN,MALE,52,164,DAP,KERK CHEE YEE,MALE,29,21,GERAKAN,MICHAEL GAN,MALE,61,143,,,,,,,,,,,,,,,,,,,,,328,8,0,1,1,,,
P.137_N.16_137/16/00_2,MELAKA,EARLY VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/00,UNDI AWAL,DEWAN SERBAGUNA IBU PEJABAT POLIS KONTINJEN MELAKA,2,318,MCA,YONG FUN JUAN,MALE,52,169,DAP,KERK CHEE YEE,MALE,29,15,GERAKAN,MICHAEL GAN,MALE,61,127,,,,,,,,,,,,,,,,,,,,,311,7,0,1,1,,,
P.137_N.16_137/16/01_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,1,199,MCA,YONG FUN JUAN,MALE,52,75,DAP,KERK CHEE YEE,MALE,29,98,GERAKAN,MICHAEL GAN,MALE,61,22,,,,,,,,,,,,,,,,,,,,,195,4,0,1,1,,,
P.137_N.16_137/16/01_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,2,253,MCA,YONG FUN JUAN,MALE,52,86,DAP,KERK CHEE YEE,MALE,29,135,GERAKAN,MICHAEL GAN,MALE,61,28,,,,,,,,,,,,,,,,,,,,,249,4,0,1,1,,,
P.137_N.16_137/16/01_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,3,389,MCA,YONG FUN JUAN,MALE,52,115,DAP,KERK CHEE YEE,MALE,29,224,GERAKAN,MICHAEL GAN,MALE,61,45,,,,,,,,,,,,,,,,,,,,,384,5,0,1,1,,,
P.137_N.16_137/16/01_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,4,340,MCA,YONG FUN JUAN,MALE,52,102,DAP,KERK CHEE YEE,MALE,29,150,GERAKAN,MICHAEL GAN,MALE,61,87,,,,,,,,,,,,,,,,,,,,,339,1,0,1,1,,,
P.137_N.16_137/16/01_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,5,288,MCA,YONG FUN JUAN,MALE,52,84,DAP,KERK CHEE YEE,MALE,29,131,GERAKAN,MICHAEL GAN,MALE,61,66,,,,,,,,,,,,,,,,,,,,,281,7,0,1,1,,,
P.137_N.16_137/16/01_6,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,6,287,MCA,YONG FUN JUAN,MALE,52,86,DAP,KERK CHEE YEE,MALE,29,140,GERAKAN,MICHAEL GAN,MALE,61,61,,,,,,,,,,,,,,,,,,,,,287,0,0,1,1,,,
P.137_N.16_137/16/01_7,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,7,305,MCA,YONG FUN JUAN,MALE,52,90,DAP,KERK CHEE YEE,MALE,29,140,GERAKAN,MICHAEL GAN,MALE,61,74,,,,,,,,,,,,,,,,,,,,,304,1,0,1,1,,,
P.137_N.16_137/16/01_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN MUNSHI ABDULLAH,1,208,MCA,YONG FUN JUAN,MALE,52,61,DAP,KERK CHEE YEE,MALE,29,121,GERAKAN,MICHAEL GAN,MALE,61,22,,,,,,,,,,,,,,,,,,,,,204,4,0,1,1,,,
P.137_N.16_137/16/01_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN MUNSHI ABDULLAH,2,246,MCA,YONG FUN JUAN,MALE,52,73,DAP,KERK CHEE YEE,MALE,29,143,GERAKAN,MICHAEL GAN,MALE,61,29,,,,,,,,,,,,,,,,,,,,,245,1,0,1,1,,,
P.137_N.16_137/16/01_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN MUNSHI ABDULLAH,3,353,MCA,YONG FUN JUAN,MALE,52,100,DAP,KERK CHEE YEE,MALE,29,174,GERAKAN,MICHAEL GAN,MALE,61,73,,,,,,,,,,,,,,,,,,,,,347,6,0,1,1,,,
P.137_N.16_137/16/01_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN MUNSHI ABDULLAH,4,286,MCA,YONG FUN JUAN,MALE,52,80,DAP,KERK CHEE YEE,MALE,29,139,GERAKAN,MICHAEL GAN,MALE,61,62,,,,,,,,,,,,,,,,,,,,,281,5,0,1,1,,,
P.137_N.16_137/16/01_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN MUNSHI ABDULLAH,5,316,MCA,YONG FUN JUAN,MALE,52,119,DAP,KERK CHEE YEE,MALE,29,136,GERAKAN,MICHAEL GAN,MALE,61,59,,,,,,,,,,,,,,,,,,,,,314,2,0,1,1,,,
P.137_N.16_137/16/02_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,1,209,MCA,YONG FUN JUAN,MALE,52,48,DAP,KERK CHEE YEE,MALE,29,135,GERAKAN,MICHAEL GAN,MALE,61,24,,,,,,,,,,,,,,,,,,,,,207,2,0,1,1,,,
P.137_N.16_137/16/02_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,2,250,MCA,YONG FUN JUAN,MALE,52,62,DAP,KERK CHEE YEE,MALE,29,154,GERAKAN,MICHAEL GAN,MALE,61,33,,,,,,,,,,,,,,,,,,,,,249,1,0,1,1,,,
P.137_N.16_137/16/02_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,3,362,MCA,YONG FUN JUAN,MALE,52,93,DAP,KERK CHEE YEE,MALE,29,202,GERAKAN,MICHAEL GAN,MALE,61,61,,,,,,,,,,,,,,,,,,,,,356,6,0,1,1,,,
P.137_N.16_137/16/02_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,4,297,MCA,YONG FUN JUAN,MALE,52,73,DAP,KERK CHEE YEE,MALE,29,167,GERAKAN,MICHAEL GAN,MALE,61,53,,,,,,,,,,,,,,,,,,,,,293,4,0,1,1,,,
P.137_N.16_137/16/02_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,5,332,MCA,YONG FUN JUAN,MALE,52,116,DAP,KERK CHEE YEE,MALE,29,133,GERAKAN,MICHAEL GAN,MALE,61,82,,,,,,,,,,,,,,,,,,,,,331,1,0,1,1,,,
P.137_N.16_137/16/03_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEKOLAH RENDAH AGAMA (JAIM) AYER KEROH,1,178,MCA,YONG FUN JUAN,MALE,52,44,DAP,KERK CHEE YEE,MALE,29,114,GERAKAN,MICHAEL GAN,MALE,61,12,,,,,,,,,,,,,,,,,,,,,170,8,0,1,1,,,
P.137_N.16_137/16/03_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEKOLAH RENDAH AGAMA (JAIM) AYER KEROH,2,237,MCA,YONG FUN JUAN,MALE,52,45,DAP,KERK CHEE YEE,MALE,29,161,GERAKAN,MICHAEL GAN,MALE,61,21,,,,,,,,,,,,,,,,,,,,,227,10,0,1,1,,,
P.137_N.16_137/16/03_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEKOLAH RENDAH AGAMA (JAIM) AYER KEROH,3,226,MCA,YONG FUN JUAN,MALE,52,59,DAP,KERK CHEE YEE,MALE,29,129,GERAKAN,MICHAEL GAN,MALE,61,33,,,,,,,,,,,,,,,,,,,,,221,5,0,1,1,,,
P.137_N.16_137/16/03_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEKOLAH RENDAH AGAMA (JAIM) AYER KEROH,4,236,MCA,YONG FUN JUAN,MALE,52,67,DAP,KERK CHEE YEE,MALE,29,138,GERAKAN,MICHAEL GAN,MALE,61,25,,,,,,,,,,,,,,,,,,,,,230,6,0,1,1,,,
P.137_N.16_137/16/03_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEKOLAH RENDAH AGAMA (JAIM) AYER KEROH,5,380,MCA,YONG FUN JUAN,MALE,52,78,DAP,KERK CHEE YEE,MALE,29,257,GERAKAN,MICHAEL GAN,MALE,61,38,,,,,,,,,,,,,,,,,,,,,373,7,0,1,1,,,
P.137_N.16_137/16/03_6,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEKOLAH RENDAH AGAMA (JAIM) AYER KEROH,6,339,MCA,YONG FUN JUAN,MALE,52,83,DAP,KERK CHEE YEE,MALE,29,205,GERAKAN,MICHAEL GAN,MALE,61,45,,,,,,,,,,,,,,,,,,,,,333,6,0,1,1,,,
P.137_N.16_137/16/03_7,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEKOLAH RENDAH AGAMA (JAIM) AYER KEROH,7,306,MCA,YONG FUN JUAN,MALE,52,64,DAP,KERK CHEE YEE,MALE,29,171,GERAKAN,MICHAEL GAN,MALE,61,71,,,,,,,,,,,,,,,,,,,,,306,0,0,1,1,,,
P.137_N.16_137/16/03_8,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEKOLAH RENDAH AGAMA (JAIM) AYER KEROH,8,324,MCA,YONG FUN JUAN,MALE,52,90,DAP,KERK CHEE YEE,MALE,29,167,GERAKAN,MICHAEL GAN,MALE,61,60,,,,,,,,,,,,,,,,,,,,,317,7,0,1,1,,,
P.137_N.16_137/16/04_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,1,196,MCA,YONG FUN JUAN,MALE,52,33,DAP,KERK CHEE YEE,MALE,29,151,GERAKAN,MICHAEL GAN,MALE,61,10,,,,,,,,,,,,,,,,,,,,,194,2,0,1,1,,,
P.137_N.16_137/16/04_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,2,238,MCA,YONG FUN JUAN,MALE,52,30,DAP,KERK CHEE YEE,MALE,29,191,GERAKAN,MICHAEL GAN,MALE,61,13,,,,,,,,,,,,,,,,,,,,,234,4,0,1,1,,,
P.137_N.16_137/16/04_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,3,266,MCA,YONG FUN JUAN,MALE,52,42,DAP,KERK CHEE YEE,MALE,29,205,GERAKAN,MICHAEL GAN,MALE,61,15,,,,,,,,,,,,,,,,,,,,,262,4,0,1,1,,,
P.137_N.16_137/16/04_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,4,241,MCA,YONG FUN JUAN,MALE,52,42,DAP,KERK CHEE YEE,MALE,29,183,GERAKAN,MICHAEL GAN,MALE,61,12,,,,,,,,,,,,,,,,,,,,,237,4,0,1,1,,,
P.137_N.16_137/16/04_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,5,366,MCA,YONG FUN JUAN,MALE,52,37,DAP,KERK CHEE YEE,MALE,29,308,GERAKAN,MICHAEL GAN,MALE,61,18,,,,,,,,,,,,,,,,,,,,,363,3,0,1,1,,,
P.137_N.16_137/16/04_6,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,6,304,MCA,YONG FUN JUAN,MALE,52,29,DAP,KERK CHEE YEE,MALE,29,228,GERAKAN,MICHAEL GAN,MALE,61,46,,,,,,,,,,,,,,,,,,,,,303,1,0,1,1,,,
P.137_N.16_137/16/04_7,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,7,305,MCA,YONG FUN JUAN,MALE,52,67,DAP,KERK CHEE YEE,MALE,29,195,GERAKAN,MICHAEL GAN,MALE,61,40,,,,,,,,,,,,,,,,,,,,,302,3,0,1,1,,,
P.137_N.16_137/16/04_8,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,8,275,MCA,YONG FUN JUAN,MALE,52,44,DAP,KERK CHEE YEE,MALE,29,180,GERAKAN,MICHAEL GAN,MALE,61,44,,,,,,,,,,,,,,,,,,,,,268,7,0,1,1,,,
P.137_N.16_137/16/04_9,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,9,311,MCA,YONG FUN JUAN,MALE,52,69,DAP,KERK CHEE YEE,MALE,29,171,GERAKAN,MICHAEL GAN,MALE,61,67,,,,,,,,,,,,,,,,,,,,,307,4,0,1,1,,,
P.137_N.16_137/16/05_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA,DEWAN MPHTJ BUKIT BERUANG,1,208,MCA,YONG FUN JUAN,MALE,52,20,DAP,KERK CHEE YEE,MALE,29,181,GERAKAN,MICHAEL GAN,MALE,61,5,,,,,,,,,,,,,,,,,,,,,206,2,0,1,1,,,
P.137_N.16_137/16/05_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA,DEWAN MPHTJ BUKIT BERUANG,2,263,MCA,YONG FUN JUAN,MALE,52,19,DAP,KERK CHEE YEE,MALE,29,235,GERAKAN,MICHAEL GAN,MALE,61,7,,,,,,,,,,,,,,,,,,,,,261,2,0,1,1,,,
P.137_N.16_137/16/05_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA,DEWAN MPHTJ BUKIT BERUANG,3,270,MCA,YONG FUN JUAN,MALE,52,13,DAP,KERK CHEE YEE,MALE,29,255,GERAKAN,MICHAEL GAN,MALE,61,0,,,,,,,,,,,,,,,,,,,,,268,2,0,1,1,,,
P.137_N.16_137/16/05_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA,DEWAN MPHTJ BUKIT BERUANG,4,294,MCA,YONG FUN JUAN,MALE,52,26,DAP,KERK CHEE YEE,MALE,29,260,GERAKAN,MICHAEL GAN,MALE,61,6,,,,,,,,,,,,,,,,,,,,,292,2,0,1,1,,,
P.137_N.16_137/16/05_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA,DEWAN MPHTJ BUKIT BERUANG,5,250,MCA,YONG FUN JUAN,MALE,52,22,DAP,KERK CHEE YEE,MALE,29,221,GERAKAN,MICHAEL GAN,MALE,61,6,,,,,,,,,,,,,,,,,,,,,249,1,0,1,1,,,
