P.005_N.03_005/03/14_5,,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/14,SG KOROK,"SEKOLAH KEBANGSAAN HAJI WAN YAHYA, JALAN SANGLANG",5,418
P.005_N.03_005/03/15_1,,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/15,KAMPUNG SANGLANG,"SEKOLAH KEBANGSAAN SANGLANG, AYER HITAM",1,273
P.005_N.03_005/03/15_2,,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/15,KAMPUNG SANGLANG,"SEKOLAH KEBANGSAAN SANGLANG, AYER HITAM",2,510
P.005_N.03_005/03/15_3,,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/15,KAMPUNG SANGLANG,"SEKOLAH KEBANGSAAN SANGLANG, AYER HITAM",3,449
P.005_N.03_005/03/16_1,,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/16,KERPAN,"SEKOLAH JENIS KEBANGSAAN (CINA) LAM MIN, KERPAN",1,306
P.005_N.03_005/03/16_2,,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/16,KERPAN,"SEKOLAH JENIS KEBANGSAAN (CINA) LAM MIN, KERPAN",2,376
P.005_N.03_005/03/17_1,,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/17,KUALA SANGLANG,"SEKOLAH MENENGAH KEBANGSAAN SANGLANG, AYER HITAM",1,288
P.005_N.03_005/03/17_2,,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/17,KUALA SANGLANG,"SEKOLAH MENENGAH KEBANGSAAN SANGLANG, AYER HITAM",2,407
P.005_N.03_005/03/17_3,,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/17,KUALA SANGLANG,"SEKOLAH MENENGAH KEBANGSAAN SANGLANG, AYER HITAM",3,378
P.005_N.04_005/04/01_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/01,PADANG SERA,"SEKOLAH KEBANGSAAN SIPUTEH, PADANG SERA",1,308
P.005_N.04_005/04/01_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/01,PADANG SERA,"SEKOLAH KEBANGSAAN SIPUTEH, PADANG SERA",2,368
P.005_N.04_005/04/02_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/02,KAMPUNG MELELE,"SEKOLAH MENENGAH AGAMA NAHDHAH HASANAH MELELE, PADANG SERA",1,271
P.005_N.04_005/04/02_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/02,KAMPUNG MELELE,"SEKOLAH MENENGAH AGAMA NAHDHAH HASANAH MELELE, PADANG SERA",2,523
P.005_N.04_005/04/02_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/02,KAMPUNG MELELE,"SEKOLAH MENENGAH AGAMA NAHDHAH HASANAH MELELE, PADANG SERA",3,512
P.005_N.04_005/04/02_4,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/02,KAMPUNG MELELE,"SEKOLAH MENENGAH AGAMA NAHDHAH HASANAH MELELE, PADANG SERA",4,456
P.005_N.04_005/04/02_5,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/02,KAMPUNG MELELE,"SEKOLAH MENENGAH AGAMA NAHDHAH HASANAH MELELE, PADANG SERA",5,440
P.005_N.04_005/04/03_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/03,KAMPUNG PUTAT,"SEKOLAH KEBANGSAAN PUTAT, JITRA",1,295
P.005_N.04_005/04/03_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/03,KAMPUNG PUTAT,"SEKOLAH KEBANGSAAN PUTAT, JITRA",2,541
P.005_N.04_005/04/03_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/03,KAMPUNG PUTAT,"SEKOLAH KEBANGSAAN PUTAT, JITRA",3,478
P.005_N.04_005/04/04_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/04,KAMPUNG IMAM,"SEKOLAH MENENGAH KEBANGSAAN MEGAT DEWA, KODIANG",1,310
P.005_N.04_005/04/04_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/04,KAMPUNG IMAM,"SEKOLAH MENENGAH KEBANGSAAN MEGAT DEWA, KODIANG",2,402
P.005_N.04_005/04/04_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/04,KAMPUNG IMAM,"SEKOLAH MENENGAH KEBANGSAAN MEGAT DEWA, KODIANG",3,354
P.005_N.04_005/04/05_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/05,TELAGA BATU,"SEKOLAH MENENGAH KEBANGSAAN TUNKU SERI INDERA PUTERA, AIR HITAM",1,275
P.005_N.04_005/04/05_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/05,TELAGA BATU,"SEKOLAH MENENGAH KEBANGSAAN TUNKU SERI INDERA PUTERA, AIR HITAM",2,522
P.005_N.04_005/04/05_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/05,TELAGA BATU,"SEKOLAH MENENGAH KEBANGSAAN TUNKU SERI INDERA PUTERA, AIR HITAM",3,476
P.005_N.04_005/04/06_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/06,PADANG PERAHU,"SEKOLAH KEBANGSAAN PADANG PERAHU, JITRA",1,306
P.005_N.04_005/04/06_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/06,PADANG PERAHU,"SEKOLAH KEBANGSAAN PADANG PERAHU, JITRA",2,443
P.005_N.04_005/04/06_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/06,PADANG PERAHU,"SEKOLAH KEBANGSAAN PADANG PERAHU, JITRA",3,407
P.005_N.04_005/04/07_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/07,KAMPUNG PIDA,"SEKOLAH KEBANGSAAN PIDA TIGA, TUNJANG",1,298
P.005_N.04_005/04/07_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/07,KAMPUNG PIDA,"SEKOLAH KEBANGSAAN PIDA TIGA, TUNJANG",2,608
P.005_N.04_005/04/07_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/07,KAMPUNG PIDA,"SEKOLAH KEBANGSAAN PIDA TIGA, TUNJANG",3,573
P.005_N.04_005/04/08_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/08,KAMPUNG GURINDAM,"SEKOLAH KEBANGSAAN PULAU CHAPA, JITRA",1,284
P.005_N.04_005/04/08_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/08,KAMPUNG GURINDAM,"SEKOLAH KEBANGSAAN PULAU CHAPA, JITRA",2,470
P.005_N.04_005/04/08_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/08,KAMPUNG GURINDAM,"SEKOLAH KEBANGSAAN PULAU CHAPA, JITRA",3,421
P.005_N.04_005/04/09_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/09,ALOR BIAK,"SEKOLAH JENIS KEBANGSAAN (CINA) YUH MIN, SUNGAI KOROK",1,252
P.005_N.04_005/04/09_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/09,ALOR BIAK,"SEKOLAH JENIS KEBANGSAAN (CINA) YUH MIN, SUNGAI KOROK",2,477
P.005_N.04_005/04/09_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/09,ALOR BIAK,"SEKOLAH JENIS KEBANGSAAN (CINA) YUH MIN, SUNGAI KOROK",3,447
P.005_N.04_005/04/09_4,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/09,ALOR BIAK,"SEKOLAH JENIS KEBANGSAAN (CINA) YUH MIN, SUNGAI KOROK",4,425
P.005_N.04_005/04/10_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/10,KUBANG SEPAT,"SEKOLAH KEBANGSAAN SERI MUDA, ALOR BIAK",1,299
P.005_N.04_005/04/10_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/10,KUBANG SEPAT,"SEKOLAH KEBANGSAAN SERI MUDA, ALOR BIAK",2,483
P.005_N.04_005/04/10_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/10,KUBANG SEPAT,"SEKOLAH KEBANGSAAN SERI MUDA, ALOR BIAK",3,473
P.005_N.04_005/04/11_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/11,LANA BULU,"SEKOLAH KEBANGSAAN DATO' SRI SYED AHMAD, AYER HITAM",1,276
P.005_N.04_005/04/11_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/11,LANA BULU,"SEKOLAH KEBANGSAAN DATO' SRI SYED AHMAD, AYER HITAM",2,603
P.005_N.04_005/04/11_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/11,LANA BULU,"SEKOLAH KEBANGSAAN DATO' SRI SYED AHMAD, AYER HITAM",3,553
P.005_N.04_005/04/11_4,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/11,LANA BULU,"SEKOLAH KEBANGSAAN DATO' SRI SYED AHMAD, AYER HITAM",4,526
P.005_N.04_005/04/12_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/12,PERMATANG PAKU,"SEKOLAH KEBANGSAAN MATANG PAKU, AYER HITAM",1,301
P.005_N.04_005/04/12_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/12,PERMATANG PAKU,"SEKOLAH KEBANGSAAN MATANG PAKU, AYER HITAM",2,439
P.005_N.04_005/04/12_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/12,PERMATANG PAKU,"SEKOLAH KEBANGSAAN MATANG PAKU, AYER HITAM",3,408
P.005_N.04_005/04/12_4,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/12,PERMATANG PAKU,"SEKOLAH KEBANGSAAN MATANG PAKU, AYER HITAM",4,399
P.005_N.04_005/04/13_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/13,MATANG BONGLAI,"SEKOLAH KEBANGSAAN TUNKU LAKSAMANA, AYER HITAM",1,300
P.005_N.04_005/04/13_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/13,MATANG BONGLAI,"SEKOLAH KEBANGSAAN TUNKU LAKSAMANA, AYER HITAM",2,422
P.005_N.04_005/04/13_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/13,MATANG BONGLAI,"SEKOLAH KEBANGSAAN TUNKU LAKSAMANA, AYER HITAM",3,384
P.005_N.04_005/04/13_4,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/13,MATANG BONGLAI,"SEKOLAH KEBANGSAAN TUNKU LAKSAMANA, AYER HITAM",4,391
P.005_N.04_005/04/14_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/14,JERLUN,"SEKOLAH KEBANGSAAN JERLUN, AYER HITAM",1,276
P.005_N.04_005/04/14_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/14,JERLUN,"SEKOLAH KEBANGSAAN JERLUN, AYER HITAM",2,471
P.005_N.04_005/04/14_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/14,JERLUN,"SEKOLAH KEBANGSAAN JERLUN, AYER HITAM",3,445
P.005_N.04_005/04/14_4,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/14,JERLUN,"SEKOLAH KEBANGSAAN JERLUN, AYER HITAM",4,442
P.005_N.04_005/04/15_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/15,LUBOK PINANG,"SEKOLAH KEBANGSAAN AYER HITAM, AYER HITAM",1,267
P.005_N.04_005/04/15_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/15,LUBOK PINANG,"SEKOLAH KEBANGSAAN AYER HITAM, AYER HITAM",2,585
P.005_N.04_005/04/15_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/15,LUBOK PINANG,"SEKOLAH KEBANGSAAN AYER HITAM, AYER HITAM",3,496
P.005_N.04_005/04/16_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/16,PEKAN AYER HITAM,"SEKOLAH JENIS KEBANGSAAN (CINA) YUH MIN, AYER HITAM",1,282
P.005_N.04_005/04/16_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/16,PEKAN AYER HITAM,"SEKOLAH JENIS KEBANGSAAN (CINA) YUH MIN, AYER HITAM",2,470
P.005_N.04_005/04/16_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/16,PEKAN AYER HITAM,"SEKOLAH JENIS KEBANGSAAN (CINA) YUH MIN, AYER HITAM",3,429
P.005_N.04_005/04/16_4,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/16,PEKAN AYER HITAM,"SEKOLAH JENIS KEBANGSAAN (CINA) YUH MIN, AYER HITAM",4,413
P.005_N.04_005/04/17_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/17,KAMPUNG GANDAI,"SEKOLAH MENENGAH KEBANGSAAN AYER HITAM, AYER HITAM",1,286
P.005_N.04_005/04/17_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/17,KAMPUNG GANDAI,"SEKOLAH MENENGAH KEBANGSAAN AYER HITAM, AYER HITAM",2,432
P.005_N.04_005/04/17_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/17,KAMPUNG GANDAI,"SEKOLAH MENENGAH KEBANGSAAN AYER HITAM, AYER HITAM",3,385
P.005_N.04_005/04/18_1,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/18,KUBANG NIPAH,"SEKOLAH MENENGAH KEBANGSAAN JERLUN, AYER HITAM",1,301
P.005_N.04_005/04/18_2,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/18,KUBANG NIPAH,"SEKOLAH MENENGAH KEBANGSAAN JERLUN, AYER HITAM",2,448
P.005_N.04_005/04/18_3,,NORMAL VOTE,P.005,JERLUN,N.04,AYER HITAM,005/04/18,KUBANG NIPAH,"SEKOLAH MENENGAH KEBANGSAAN JERLUN, AYER HITAM",3,401
,,,,,,,,,,,
P.006_P.006/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.006,KUBANG PASU,P.006/POSTAL VOTE,POSTAL VOTE,UNDI POS,UNDI POS,,1,1972
P.006_P.006/EARLY VOTE_006/05/00_1,,EARLY VOTE,P.006,KUBANG PASU,P.006/EARLY VOTE,EARLY VOTE,006/05/00,UNDI AWAL,"BILIK LATIHAN, UPP BUKIT KAYU HITAM",1,180
P.006_P.006/EARLY VOTE_006/05/00_1,,EARLY VOTE,P.006,KUBANG PASU,P.006/EARLY VOTE,EARLY VOTE,006/05/00,UNDI AWAL,"DEWAN MAKAN PASUKAN, KEM BUKIT KAYU HITAM",1,238
P.006_P.006/EARLY VOTE_006/05/00_2,,EARLY VOTE,P.006,KUBANG PASU,P.006/EARLY VOTE,EARLY VOTE,006/05/00,UNDI AWAL,"DEWAN MAKAN PASUKAN, KEM BUKIT KAYU HITAM",2,338
P.006_P.006/EARLY VOTE_006/05/00_1,,EARLY VOTE,P.006,KUBANG PASU,P.006/EARLY VOTE,EARLY VOTE,006/05/00,UNDI AWAL,"BILIK KULIAH 2 , PALAPES UUM",1,35
P.006_P.006/EARLY VOTE_006/06/00_1,,EARLY VOTE,P.006,KUBANG PASU,P.006/EARLY VOTE,EARLY VOTE,006/06/00,UNDI AWAL,"DEWAN SERBAGUNA, IPD KUBANG PASU",1,349
P.006_P.006/EARLY VOTE_006/06/00_1,,EARLY VOTE,P.006,KUBANG PASU,P.006/EARLY VOTE,EARLY VOTE,006/06/00,UNDI AWAL,DEWAN MAKAN KEM SULTAN ABDUL HALIM MU'ADZAM SHAH,1,346
P.006_P.006/EARLY VOTE_006/06/00_2,,EARLY VOTE,P.006,KUBANG PASU,P.006/EARLY VOTE,EARLY VOTE,006/06/00,UNDI AWAL,DEWAN MAKAN KEM SULTAN ABDUL HALIM MU'ADZAM SHAH,2,326
P.006_N.05_006/05/01_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/01,BUKIT KAYU HITAM,"SEKOLAH KEBANGSAAN BANDAR BUKIT KAYU HITAM, BUKIT KAYU HITAM",1,290
P.006_N.05_006/05/01_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/01,BUKIT KAYU HITAM,"SEKOLAH KEBANGSAAN BANDAR BUKIT KAYU HITAM, BUKIT KAYU HITAM",2,423
P.006_N.05_006/05/01_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/01,BUKIT KAYU HITAM,"SEKOLAH KEBANGSAAN BANDAR BUKIT KAYU HITAM, BUKIT KAYU HITAM",3,372
P.006_N.05_006/05/01_4,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/01,BUKIT KAYU HITAM,"SEKOLAH KEBANGSAAN BANDAR BUKIT KAYU HITAM, BUKIT KAYU HITAM",4,383
P.006_N.05_006/05/02_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/02,FELDA BUKIT TANGGA,"SEKOLAH KEBANGSAAN FELDA BUKIT TANGGA, BANDAR BUKIT KAYU HITAM",1,332
P.006_N.05_006/05/02_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/02,FELDA BUKIT TANGGA,"SEKOLAH KEBANGSAAN FELDA BUKIT TANGGA, BANDAR BUKIT KAYU HITAM",2,433
P.006_N.05_006/05/02_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/02,FELDA BUKIT TANGGA,"SEKOLAH KEBANGSAAN FELDA BUKIT TANGGA, BANDAR BUKIT KAYU HITAM",3,420
P.006_N.05_006/05/02_4,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/02,FELDA BUKIT TANGGA,"SEKOLAH KEBANGSAAN FELDA BUKIT TANGGA, BANDAR BUKIT KAYU HITAM",4,398
P.006_N.05_006/05/03_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/03,TEMIN,"SEKOLAH KEBANGSAAN DATO'  WAN KEMARA, CHANGLUN",1,303
P.006_N.05_006/05/03_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/03,TEMIN,"SEKOLAH KEBANGSAAN DATO'  WAN KEMARA, CHANGLUN",2,313
P.006_N.05_006/05/03_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/03,TEMIN,"SEKOLAH KEBANGSAAN DATO'  WAN KEMARA, CHANGLUN",3,291
P.006_N.05_006/05/04_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/04,FELDA LAKA SELATAN,"SEKOLAH KEBANGSAAN FELDA LAKA SELATAN, CHANGLUN",1,296
P.006_N.05_006/05/04_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/04,FELDA LAKA SELATAN,"SEKOLAH KEBANGSAAN FELDA LAKA SELATAN, CHANGLUN",2,468
P.006_N.05_006/05/04_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/04,FELDA LAKA SELATAN,"SEKOLAH KEBANGSAAN FELDA LAKA SELATAN, CHANGLUN",3,426
P.006_N.05_006/05/05_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/05,FELDA BATU LAPAN,"SEKOLAH KEBANGSAAN BATU 8, CHANGLUN",1,296
P.006_N.05_006/05/05_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/05,FELDA BATU LAPAN,"SEKOLAH KEBANGSAAN BATU 8, CHANGLUN",2,429
P.006_N.05_006/05/05_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/05,FELDA BATU LAPAN,"SEKOLAH KEBANGSAAN BATU 8, CHANGLUN",3,378
P.006_N.05_006/05/06_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/06,PEKAN BARU CHANGLUN,"SEKOLAH JENIS KEBANGSAAN (CINA) YIT MIN, CHANGLUN",1,266
P.006_N.05_006/05/06_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/06,PEKAN BARU CHANGLUN,"SEKOLAH JENIS KEBANGSAAN (CINA) YIT MIN, CHANGLUN",2,603
P.006_N.05_006/05/06_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/06,PEKAN BARU CHANGLUN,"SEKOLAH JENIS KEBANGSAAN (CINA) YIT MIN, CHANGLUN",3,588
P.006_N.05_006/05/06_4,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/06,PEKAN BARU CHANGLUN,"SEKOLAH JENIS KEBANGSAAN (CINA) YIT MIN, CHANGLUN",4,563
P.006_N.05_006/05/06_5,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/06,PEKAN BARU CHANGLUN,"SEKOLAH JENIS KEBANGSAAN (CINA) YIT MIN, CHANGLUN",5,535
P.006_N.05_006/05/07_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/07,PEKAN LAMA CHANGLUN,"SEKOLAH JENIS KEBANGSAAN (TAMIL) CHANGLUN, CHANGLUN",1,260
P.006_N.05_006/05/08_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/08,SINTOK,"SEKOLAH KEBANGSAAN BANDAR BARU SINTOK, SINTOK",1,282
P.006_N.05_006/05/08_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/08,SINTOK,"SEKOLAH KEBANGSAAN BANDAR BARU SINTOK, SINTOK",2,448
P.006_N.05_006/05/08_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/08,SINTOK,"SEKOLAH KEBANGSAAN BANDAR BARU SINTOK, SINTOK",3,389
P.006_N.05_006/05/08_4,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/08,SINTOK,"SEKOLAH KEBANGSAAN BANDAR BARU SINTOK, SINTOK",4,388
P.006_N.05_006/05/09_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/09,KAMPUNG DARAT,"SEKOLAH MENENGAH KEBANGSAAN CHANGLUN, CHANGLUN",1,277
P.006_N.05_006/05/09_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/09,KAMPUNG DARAT,"SEKOLAH MENENGAH KEBANGSAAN CHANGLUN, CHANGLUN",2,501
P.006_N.05_006/05/09_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/09,KAMPUNG DARAT,"SEKOLAH MENENGAH KEBANGSAAN CHANGLUN, CHANGLUN",3,444
P.006_N.05_006/05/09_4,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/09,KAMPUNG DARAT,"SEKOLAH MENENGAH KEBANGSAAN CHANGLUN, CHANGLUN",4,417
P.006_N.05_006/05/10_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/10,KUBANG PASU,"SEKOLAH MENENGAH KEBANGSAAN HOSBA, CHANGLUN",1,301
P.006_N.05_006/05/10_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/10,KUBANG PASU,"SEKOLAH MENENGAH KEBANGSAAN HOSBA, CHANGLUN",2,474
P.006_N.05_006/05/11_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/11,GUAR NAPAI,"SEKOLAH KEBANGSAAN GUAR NAPAI, KODIANG",1,451
P.006_N.05_006/05/12_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/12,HUSBA,"SEKOLAH KEBANGSAAN HOSBA, JITRA",1,301
P.006_N.05_006/05/12_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/12,HUSBA,"SEKOLAH KEBANGSAAN HOSBA, JITRA",2,449
P.006_N.05_006/05/13_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/13,KAMPUNG NAPOH,"SEKOLAH KEBANGSAAN HOSBA, JITRA",3,350
P.006_N.05_006/05/13_4,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/13,KAMPUNG NAPOH,"SEKOLAH KEBANGSAAN HOSBA, JITRA",4,545
P.006_N.05_006/05/13_5,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/13,KAMPUNG NAPOH,"SEKOLAH KEBANGSAAN HOSBA, JITRA",5,464
P.006_N.05_006/05/14_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/14,BINJAL,PERTUBUHAN PELADANG KAWASAN ASUN,1,296
P.006_N.05_006/05/14_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/14,BINJAL,PERTUBUHAN PELADANG KAWASAN ASUN,2,430
P.006_N.05_006/05/14_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/14,BINJAL,PERTUBUHAN PELADANG KAWASAN ASUN,3,404
P.006_N.05_006/05/15_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/15,KAMPUNG BEMBAN,"SEKOLAH KEBANGSAAN GELONG, JITRA",1,308
P.006_N.05_006/05/15_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/15,KAMPUNG BEMBAN,"SEKOLAH KEBANGSAAN GELONG, JITRA",2,503
P.006_N.05_006/05/16_1,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/16,PULAU PISANG,"SEKOLAH MENENGAH KEBANGSAAN PULAU NYIOR, JITRA",1,295
P.006_N.05_006/05/16_2,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/16,PULAU PISANG,"SEKOLAH MENENGAH KEBANGSAAN PULAU NYIOR, JITRA",2,445
P.006_N.05_006/05/16_3,,NORMAL VOTE,P.006,KUBANG PASU,N.05,BUKIT KAYU HITAM,006/05/16,PULAU PISANG,"SEKOLAH MENENGAH KEBANGSAAN PULAU NYIOR, JITRA",3,406
