P.130_N.22_130/22/07_6,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/07,KAMPONG PONDOK ,SEKOLAH KEBANGSAAN DATO' BANDAR RASAH,6,519
P.130_N.22_130/22/08_1,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/08,JALAN TOK UNGKU ,SEKOLAH MENENGAH KEBANGSAAN BUKIT MEWAH,1,240
P.130_N.22_130/22/08_2,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/08,JALAN TOK UNGKU ,SEKOLAH MENENGAH KEBANGSAAN BUKIT MEWAH,2,552
P.130_N.22_130/22/08_3,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/08,JALAN TOK UNGKU ,SEKOLAH MENENGAH KEBANGSAAN BUKIT MEWAH,3,585
P.130_N.22_130/22/09_1,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/09,KAMPONG DATOK MANSOR ,SEKOLAH KEBANGSAAN DATO' BANDAR RASAH,1,252
P.130_N.22_130/22/09_2,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/09,KAMPONG DATOK MANSOR ,SEKOLAH KEBANGSAAN DATO' BANDAR RASAH,2,579
P.130_N.22_130/22/09_3,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/09,KAMPONG DATOK MANSOR ,SEKOLAH KEBANGSAAN DATO' BANDAR RASAH,3,556
P.130_N.22_130/22/09_4,,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/09,KAMPONG DATOK MANSOR ,SEKOLAH KEBANGSAAN DATO' BANDAR RASAH,4,586
P.130_N.23_130/23/01_1,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/01,DESA SRI MAMBAU ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU MAMBAU,1,276
P.130_N.23_130/23/01_2,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/01,DESA SRI MAMBAU ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU MAMBAU,2,492
P.130_N.23_130/23/01_3,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/01,DESA SRI MAMBAU ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU MAMBAU,3,516
P.130_N.23_130/23/01_4,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/01,DESA SRI MAMBAU ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU MAMBAU,4,502
P.130_N.23_130/23/01_5,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/01,DESA SRI MAMBAU ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU MAMBAU,5,498
P.130_N.23_130/23/01_6,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/01,DESA SRI MAMBAU ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU MAMBAU,6,525
P.130_N.23_130/23/02_1,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/02,TAMAN SUNGAI UJONG ,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 3,1,257
P.130_N.23_130/23/02_2,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/02,TAMAN SUNGAI UJONG ,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 3,2,489
P.130_N.23_130/23/02_3,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/02,TAMAN SUNGAI UJONG ,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 3,3,495
P.130_N.23_130/23/02_4,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/02,TAMAN SUNGAI UJONG ,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 3,4,486
P.130_N.23_130/23/03_1,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/03,PEKAN MAMBAU ,BALAIRAYA KG. MAMBAU,1,263
P.130_N.23_130/23/03_2,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/03,PEKAN MAMBAU ,BALAIRAYA KG. MAMBAU,2,293
P.130_N.23_130/23/04_1,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,1,257
P.130_N.23_130/23/04_2,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,2,565
P.130_N.23_130/23/04_3,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,3,579
P.130_N.23_130/23/04_4,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,4,563
P.130_N.23_130/23/04_5,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,5,560
P.130_N.23_130/23/04_6,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,6,540
P.130_N.23_130/23/04_7,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,7,539
P.130_N.23_130/23/04_8,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,8,548
P.130_N.23_130/23/04_9,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,9,543
P.130_N.23_130/23/04_10,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,10,544
P.130_N.23_130/23/04_11,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,11,522
P.130_N.23_130/23/04_12,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,12,530
P.130_N.23_130/23/04_13,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/04,RASAH JAYA ,SEKOLAH KEBANGSAAN TAMAN RASAH JAYA,13,580
P.130_N.23_130/23/05_1,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/05,BUKIT BLOSSOM ,SEKOLAH JENIS KEBANGSAAN (CINA) SIN HUA,1,265
P.130_N.23_130/23/05_2,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/05,BUKIT BLOSSOM ,SEKOLAH JENIS KEBANGSAAN (CINA) SIN HUA,2,609
P.130_N.23_130/23/05_3,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/05,BUKIT BLOSSOM ,SEKOLAH JENIS KEBANGSAAN (CINA) SIN HUA,3,609
P.130_N.23_130/23/05_4,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/05,BUKIT BLOSSOM ,SEKOLAH JENIS KEBANGSAAN (CINA) SIN HUA,4,602
P.130_N.23_130/23/05_5,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/05,BUKIT BLOSSOM ,SEKOLAH JENIS KEBANGSAAN (CINA) SIN HUA,5,589
P.130_N.23_130/23/05_6,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/05,BUKIT BLOSSOM ,SEKOLAH JENIS KEBANGSAAN (CINA) SIN HUA,6,589
P.130_N.23_130/23/05_7,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/05,BUKIT BLOSSOM ,SEKOLAH JENIS KEBANGSAAN (CINA) SIN HUA,7,580
P.130_N.23_130/23/05_8,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/05,BUKIT BLOSSOM ,SEKOLAH JENIS KEBANGSAAN (CINA) SIN HUA,8,576
P.130_N.23_130/23/05_9,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/05,BUKIT BLOSSOM ,SEKOLAH JENIS KEBANGSAAN (CINA) SIN HUA,9,573
P.130_N.23_130/23/05_10,,NORMAL VOTE,P.130,RASAH,N.23,MAMBAU,130/23/05,BUKIT BLOSSOM ,SEKOLAH JENIS KEBANGSAAN (CINA) SIN HUA,10,594
P.130_N.24_130/24/01_6,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/01,TAMAN RAHANG ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG 3,6,256
P.130_N.24_130/24/01_7,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/01,TAMAN RAHANG ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG 3,7,520
P.130_N.24_130/24/01_8,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/01,TAMAN RAHANG ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG 3,8,520
P.130_N.24_130/24/01_9,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/01,TAMAN RAHANG ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG 3,9,543
P.130_N.24_130/24/02_1,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/02,TAMAN SEREMBAN ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG 3,1,242
P.130_N.24_130/24/02_2,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/02,TAMAN SEREMBAN ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG 3,2,486
P.130_N.24_130/24/02_3,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/02,TAMAN SEREMBAN ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG 3,3,497
P.130_N.24_130/24/02_4,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/02,TAMAN SEREMBAN ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG 3,4,480
P.130_N.24_130/24/02_5,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/02,TAMAN SEREMBAN ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG 3,5,528
P.130_N.24_130/24/03_1,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/03,KAMPONG BAHRU RAHANG ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU RAHANG,1,257
P.130_N.24_130/24/03_2,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/03,KAMPONG BAHRU RAHANG ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU RAHANG,2,433
P.130_N.24_130/24/03_3,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/03,KAMPONG BAHRU RAHANG ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU RAHANG,3,440
P.130_N.24_130/24/03_4,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/03,KAMPONG BAHRU RAHANG ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU RAHANG,4,448
P.130_N.24_130/24/03_5,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/03,KAMPONG BAHRU RAHANG ,SEKOLAH JENIS KEBANGSAAN (CINA) KG BARU RAHANG,5,462
P.130_N.24_130/24/04_1,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/04,SENAWANG ,SEKOLAH KEBANGSAAN TAMAN SRI MAWAR,1,298
P.130_N.24_130/24/04_2,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/04,SENAWANG ,SEKOLAH KEBANGSAAN TAMAN SRI MAWAR,2,544
P.130_N.24_130/24/04_3,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/04,SENAWANG ,SEKOLAH KEBANGSAAN TAMAN SRI MAWAR,3,526
P.130_N.24_130/24/04_4,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/04,SENAWANG ,SEKOLAH KEBANGSAAN TAMAN SRI MAWAR,4,500
P.130_N.24_130/24/05_1,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,1,260
P.130_N.24_130/24/05_2,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,2,599
P.130_N.24_130/24/05_3,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,3,593
P.130_N.24_130/24/05_4,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,4,601
P.130_N.24_130/24/05_5,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,5,583
P.130_N.24_130/24/05_6,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,6,591
P.130_N.24_130/24/05_7,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,7,570
P.130_N.24_130/24/05_8,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,8,564
P.130_N.24_130/24/05_9,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,9,572
P.130_N.24_130/24/05_10,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,10,550
P.130_N.24_130/24/05_11,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,11,536
P.130_N.24_130/24/05_12,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,12,530
P.130_N.24_130/24/05_13,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,13,519
P.130_N.24_130/24/05_14,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,14,517
P.130_N.24_130/24/05_15,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,15,538
P.130_N.24_130/24/05_16,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,16,547
P.130_N.24_130/24/05_17,,NORMAL VOTE,P.130,RASAH,N.24,SEREMBAN JAYA,130/24/05,TAMAN SEREMBAN JAYA ,SEKOLAH KEBANGSAAN SEREMBAN JAYA,17,503
,,,,,,,,,,,
P.131_P.131/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.131,REMBAU,P.131/POSTAL VOTE,POSTAL VOTE,UNDI POS,UNDI POS,,1,1792
P.131_P.131/EARLY VOTE_131/25/00_1,,EARLY VOTE,P.131,REMBAU,P.131/EARLY VOTE,EARLY VOTE,131/25/00,UNDI AWAL ,BALAI POLIS SENAWANG,1,108
P.131_P.131/EARLY VOTE_131/25/00_1,,EARLY VOTE,P.131,REMBAU,P.131/EARLY VOTE,EARLY VOTE,131/25/00,UNDI AWAL ,15 RAMD KEM SENAWANG,1,269
P.131_P.131/EARLY VOTE_131/25/00_2,,EARLY VOTE,P.131,REMBAU,P.131/EARLY VOTE,EARLY VOTE,131/25/00,UNDI AWAL ,15 RAMD KEM SENAWANG,2,220
P.131_P.131/EARLY VOTE_131/26/00_1,,EARLY VOTE,P.131,REMBAU,P.131/EARLY VOTE,EARLY VOTE,131/26/00,UNDI AWAL ,"DEWAN SERBAGUNA IPD REMBAU, BILIK A",1,265
P.131_P.131/EARLY VOTE_131/27/00_1,,EARLY VOTE,P.131,REMBAU,P.131/EARLY VOTE,EARLY VOTE,131/27/00,UNDI AWAL ,BALAI POLIS RANTAU,1,30
P.131_P.131/EARLY VOTE_131/28/00_1,,EARLY VOTE,P.131,REMBAU,P.131/EARLY VOTE,EARLY VOTE,131/28/00,UNDI AWAL ,"DEWAN SERBAGUNA IPD REMBAU, BILIK B",1,16
P.131_N.25_131/25/01_1,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/01,PAROI ,SEKOLAH KEBANGSAAN PAROI,1,302
P.131_N.25_131/25/01_2,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/01,PAROI ,SEKOLAH KEBANGSAAN PAROI,2,440
P.131_N.25_131/25/01_3,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/01,PAROI ,SEKOLAH KEBANGSAAN PAROI,3,416
P.131_N.25_131/25/01_4,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/01,PAROI ,SEKOLAH KEBANGSAAN PAROI,4,417
P.131_N.25_131/25/02_1,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/02,TAMAN SATRIA ,SEKOLAH KEBANGSAAN TAMAN SERI PAGI,1,317
P.131_N.25_131/25/02_2,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/02,TAMAN SATRIA ,SEKOLAH KEBANGSAAN TAMAN SERI PAGI,2,614
P.131_N.25_131/25/02_3,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/02,TAMAN SATRIA ,SEKOLAH KEBANGSAAN TAMAN SERI PAGI,3,601
P.131_N.25_131/25/02_4,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/02,TAMAN SATRIA ,SEKOLAH KEBANGSAAN TAMAN SERI PAGI,4,567
P.131_N.25_131/25/02_5,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/02,TAMAN SATRIA ,SEKOLAH KEBANGSAAN TAMAN SERI PAGI,5,533
P.131_N.25_131/25/02_6,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/02,TAMAN SATRIA ,SEKOLAH KEBANGSAAN TAMAN SERI PAGI,6,532
P.131_N.25_131/25/02_7,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/02,TAMAN SATRIA ,SEKOLAH KEBANGSAAN TAMAN SERI PAGI,7,553
P.131_N.25_131/25/02_8,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/02,TAMAN SATRIA ,SEKOLAH KEBANGSAAN TAMAN SERI PAGI,8,563
P.131_N.25_131/25/03_1,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/03,TAMAN TUANKU JAAFAR ,SEKOLAH KEBANGSAAN TAMAN TUANKU JAAFAR,1,293
P.131_N.25_131/25/03_2,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/03,TAMAN TUANKU JAAFAR ,SEKOLAH KEBANGSAAN TAMAN TUANKU JAAFAR,2,583
P.131_N.25_131/25/03_3,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/03,TAMAN TUANKU JAAFAR ,SEKOLAH KEBANGSAAN TAMAN TUANKU JAAFAR,3,571
P.131_N.25_131/25/03_4,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/03,TAMAN TUANKU JAAFAR ,SEKOLAH KEBANGSAAN TAMAN TUANKU JAAFAR,4,541
P.131_N.25_131/25/03_5,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/03,TAMAN TUANKU JAAFAR ,SEKOLAH KEBANGSAAN TAMAN TUANKU JAAFAR,5,490
P.131_N.25_131/25/03_6,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/03,TAMAN TUANKU JAAFAR ,SEKOLAH KEBANGSAAN TAMAN TUANKU JAAFAR,6,501
P.131_N.25_131/25/03_7,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/03,TAMAN TUANKU JAAFAR ,SEKOLAH KEBANGSAAN TAMAN TUANKU JAAFAR,7,494
P.131_N.25_131/25/03_8,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/03,TAMAN TUANKU JAAFAR ,SEKOLAH KEBANGSAAN TAMAN TUANKU JAAFAR,8,543
P.131_N.25_131/25/04_1,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/04,TAMAN SRI PERMATA ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SEREMBAN,1,277
P.131_N.25_131/25/04_2,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/04,TAMAN SRI PERMATA ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SEREMBAN,2,594
P.131_N.25_131/25/05_1,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/05,KOMBOK ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KOMBOK,1,257
P.131_N.25_131/25/05_2,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/05,KOMBOK ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KOMBOK,2,272
P.131_N.25_131/25/06_1,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/06,TAMAN TASIK JAYA ,SEKOLAH KEBANGSAAN TAMAN TASIK JAYA,1,308
P.131_N.25_131/25/06_2,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/06,TAMAN TASIK JAYA ,SEKOLAH KEBANGSAAN TAMAN TASIK JAYA,2,572
P.131_N.25_131/25/06_3,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/06,TAMAN TASIK JAYA ,SEKOLAH KEBANGSAAN TAMAN TASIK JAYA,3,554
P.131_N.25_131/25/06_4,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/06,TAMAN TASIK JAYA ,SEKOLAH KEBANGSAAN TAMAN TASIK JAYA,4,534
P.131_N.25_131/25/06_5,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/06,TAMAN TASIK JAYA ,SEKOLAH KEBANGSAAN TAMAN TASIK JAYA,5,510
P.131_N.25_131/25/06_6,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/06,TAMAN TASIK JAYA ,SEKOLAH KEBANGSAAN TAMAN TASIK JAYA,6,515
P.131_N.25_131/25/06_7,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/06,TAMAN TASIK JAYA ,SEKOLAH KEBANGSAAN TAMAN TASIK JAYA,7,536
P.131_N.25_131/25/07_1,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/07,BUKIT SERI SENAWANG ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) SENAWANG, SUNGAI GADUT",1,298
P.131_N.25_131/25/07_2,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/07,BUKIT SERI SENAWANG ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) SENAWANG, SUNGAI GADUT",2,617
P.131_N.25_131/25/07_3,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/07,BUKIT SERI SENAWANG ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) SENAWANG, SUNGAI GADUT",3,596
P.131_N.25_131/25/07_4,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/07,BUKIT SERI SENAWANG ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) SENAWANG, SUNGAI GADUT",4,582
P.131_N.25_131/25/07_5,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/07,BUKIT SERI SENAWANG ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) SENAWANG, SUNGAI GADUT",5,524
P.131_N.25_131/25/07_6,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/07,BUKIT SERI SENAWANG ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) SENAWANG, SUNGAI GADUT",6,516
P.131_N.25_131/25/07_7,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/07,BUKIT SERI SENAWANG ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) SENAWANG, SUNGAI GADUT",7,530
P.131_N.25_131/25/07_8,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/07,BUKIT SERI SENAWANG ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) SENAWANG, SUNGAI GADUT",8,568
P.131_N.25_131/25/08_1,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/08,TAMAN KOBENA ,SEKOLAH MENENGAH KEBANGSAAN SERI PAGI,1,310
P.131_N.25_131/25/08_2,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/08,TAMAN KOBENA ,SEKOLAH MENENGAH KEBANGSAAN SERI PAGI,2,590
P.131_N.25_131/25/08_3,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/08,TAMAN KOBENA ,SEKOLAH MENENGAH KEBANGSAAN SERI PAGI,3,601
P.131_N.25_131/25/08_4,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/08,TAMAN KOBENA ,SEKOLAH MENENGAH KEBANGSAAN SERI PAGI,4,522
P.131_N.25_131/25/08_5,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/08,TAMAN KOBENA ,SEKOLAH MENENGAH KEBANGSAAN SERI PAGI,5,535
P.131_N.25_131/25/08_6,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/08,TAMAN KOBENA ,SEKOLAH MENENGAH KEBANGSAAN SERI PAGI,6,555
P.131_N.25_131/25/09_1,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/09,SENAWANG JAYA ,SEKOLAH KEBANGSAAN SENAWANG,1,285
P.131_N.25_131/25/09_2,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/09,SENAWANG JAYA ,SEKOLAH KEBANGSAAN SENAWANG,2,573
P.131_N.25_131/25/09_3,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/09,SENAWANG JAYA ,SEKOLAH KEBANGSAAN SENAWANG,3,570
P.131_N.25_131/25/09_4,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/09,SENAWANG JAYA ,SEKOLAH KEBANGSAAN SENAWANG,4,576
P.131_N.25_131/25/09_5,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/09,SENAWANG JAYA ,SEKOLAH KEBANGSAAN SENAWANG,5,559
